title,year,conference
 Openai gym,2016, arXiv preprint arXiv:1606
 Diversity is all you need:Learning skills without a reward function,2018, arXiv preprint arXiv:1802
 Stochastic neural networks for hierarchical rein-forcement learning,2017, arXiv preprint arXiv:1704
 Meta learning sharedhierarchies,2017, arXiv preprint arXiv:1710
 Variational intrinsic control,2016, arXivpreprint arXiv:1611
 Latent space policiesfor hierarchical reinforcement learning,2018, In Proceedings of the 35th International Conference onMachine Learning
 Latent space policies forhierarchical reinforcement learning,2018, arXiv preprint arXiv:1804
 Phase-functioned neural networks for character con-trol,2017, ACM Transactions on Graphics (TOG)
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Asynchronous methods for deep reinforcementlearning,2016, In International conference on machine learning
 Variational information maximisation for intrinsi-cally motivated reinforcement learning,2015, In Advances in neural information processing systems
 Data-efficient hierarchical reinforcementlearning,2018, arXiv preprint arXiv:1805
 Terrain-adaptive locomotion skills usingdeep reinforcement learning,2016, ACM Transactions on Graphics (TOG)
 Deeploco: Dynamiclocomotion skills using hierarchical deep reinforcement learning,2017, ACM Transactions on Graphics(TOG)
 Deepmimic:Example-guided deep reinforcement learning of physics-based character skills,2018, arXiv preprintarXiv:1804
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Phase-parametric policies for reinforcement learning in cyclicenvironments,2018, In AAAI Conference on Artificial Intelligence
 Feudal networks for hierarchical reinforcement learning,2017, InProceedings of the 34th International Conference on Machine Learning
 Learning from delayed rewards,1989, PhD thesis
