title,year,conference
 Learning class-specific descriptors for deformable shapes using localizedspectral convolutional networks,2015, In Computer Graphics Forum
 Geomet-ric deep learning: going beyond euclidean data,2017, IEEE Signal Processing Magazine
 Spectral networks and lo-cally connected networks on graphs,2014, In International Conference on Learning Representations(ICLR2014)
 Convolutional neural networkson graphs with fast localized spectral filtering,2016, In Advances in Neural Information ProcessingSystems
 Semi-supervised learning on graphs with generative adversarialnets,2018, In Proceedings of the 27th ACM International Conference on Information and KnowledgeManagement
 Learning structural node embed-dings via diffusion wavelets,2018, 2018
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the thirteenth international conference on artificial intelligence andstatistics
 Wavelets on graphs via spectralgraph theory,2011, Applied and Computational Harmonic Analysis
 Graph-based isometry invariant representation learning,2017, InInternational Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Semi-supervised classification with graph convolutional net-works,2017, In International Conference on Learning Representations (ICLR)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Cayleynets: Graph convo-lutional neural networks with complex rational spectral filters,2017, arXiv preprint arXiv:1705
 Dual-primal graph convolutional networks,2018, arXiv preprintarXiv:1806
 Deepwalk: Online learning of social repre-sentations,2014, In Proceedings of the 20th ACM SIGKDD international conference on Knowledgediscovery and data mining
 Gspbox: A toolbox for signal processing on graphs,2014, arXivpreprint arXiv:1408
 Theemerging field of signal processing on graphs: Extending high-dimensional data analysis to net-works and other irregular domains,2013, IEEE Signal Processing Magazine
 Graph wavelets for multiscale community mining,2014, IEEETransactions on Signal Processing
 Graph attention networks,2017, arXiv preprint arXiv:1710
 Deep learning via semi-supervised embedding,2012, In Neural Networks: Tricks of the Trade
 Revisiting semi-supervised learning withgraph embeddings,2016, In International Conference on Machine Learning
