title,year,conference
 Scaling learning algorithms towards AI,2007, In Large Scale KernelMachines
 Learning a synaptic learning rule,1990, Universitede Montreal
 Neural scenerepresentation and rendering,2018, Science
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In International Conference on Machine Learning
 Conditional neural processes,2018, InInternational Conference on Machine Learning
 Hybrid computing using a neural network with dynamic external memory,2016, Nature
 Long short-term memory,1997, Neural computation
 Probability theory: The logic of science,2003, Cambridge university press
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Overcom-ing catastrophic forgetting in neural networks,2017, Proceedings of the national academy of sciences
 Siamese neural networks for one-shotimage recognition,2015, In ICML Deep Learning Workshop
 Deep learning,2015, nature
 A simple neural attentivemeta-learner,2018, In International Conference on Learning Representations
 Meta networks,2017, In International Conference on MachineLearning
 Exploring general-ization in deep learning,2017, In Advances in Neural Information Processing Systems
 icarl:Incremental classifier and representation learning,2017, In Proc
 Few-shot autoregressive density estimation: Towards learn-ing to learn distributions,2018, In International Conference on Learning Representations
 Progressive neural networks,2016, arXiv preprintarXiv:1606
 Relational recurrent neuralnetworks,2018, arXiv preprint arXiv:1806
 Deep learning in neural networks: An overview,2015, Neural networks
 Prototypical networks for few-shot learning,2017, InAdvances in Neural Information Processing Systems
 Matching networks for oneshot learning,2016, In Advances in Neural Information Processing Systems
 Lifelong learning with dynamicallyexpandable networks,2018, 2018
