title,year,conference
 Deep learning with differential privacy,2016, In Proceedings of the 2016 ACMSIGSAC Conference on Computer and Communications Security
 Privacy-preserving generative deep neural networks support clinical data sharing,2017, BioRxiv
 Bagging predictors,1996, Machine learning
 Random forests,2001, Machine learning
 Data-driven approach for creating syntheticelectronic medical records,2010, BMC medical informatics and decision making
 The unos scientific renal transplant registry,1993, Clinicaltransplants
 Support-vector networks,1995, Machine learning
 Calibratingprobability with undersampling for unbalanced classification,2015, In Computational Intelligence
 The re-identification risk of canadians from longitudinal demographics,2011, BMCmedical informatics and decision making
 Transfer learning with partialobservability applied to cervical cancer screening,2017, In Iberian conference on pattern recognitionand image analysis
 Experiments with a new boosting algorithm,1996, In Icml
 Greedy function approximation: a gradient boosting machine,2001, Annals ofstatistics
 Generative adversarial nets,2014, In Advances inneural information processing systems
 Measuring the quality of syntheticdata for use in competitions,2018, arXiv PrePrint arXiv:1806
 Semi-supervised knowledge transfer for deep learning from private training data,2016, arXiv PrePrintarXiv:1610
 Scalable private learning with pate,2018, arXiv PrePrint arXiv:1802
 Induction of decision trees,1986, Machine learning
 An empirical study of the naive bayes classifier,2001, In IJCAI 2001 workshoP onemPirical methods in artificial intelligence
 Differentially private gener-ative adversarial network,2018, arXiv PrePrint arXiv:1802
