title,year,conference
 Learning activation func-tions to improve deep neural networks,2014, arXiv preprint arXiv:1412
 Gradient-based optimization of hyperparameters,2000, Neural computation
 Deep gaussian embedding of graphs: Unsuper-vised inductive learning via ranking,2018, In ICLR
 Adversarial attacks on node embeddings,2018, arXivpreprint arXiv:1809
 Bayesian robust attributed graph clustering: Jointlearning of partial anomalies and group structure,2018, In AAAI
 NetGAN:Generating graphs via random walks,2018, In ICML
 Semi-Supervised Learning,2006, AdaptiveComputation and Machine Learning series
 Practical attacks against graph-based clustering,2017, arXivpreprint arXiv:1708
 Adversarial attack ongraph structured data,2018, In ICML
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In ICML
 Explaining and harnessing adversarialexamples,2015, In ICLR
 Semi-supervised classification with graph convolutional net-works,2017, In ICLR
 Predict then propagate:Graph neural networks meet personalized pagerank,2019, In International Conference on LearningRepresentations (ICLR)
 Automating theconstruction of internet portals with machine learning,2000, Information Retrieval
 Using machine teaching to identify optimal training-set attacks onmachine learners,2015, In AAAI
 Geometric deep learning on graphs and manifolds using mixture model cnns,2017, In CVPR
 Towards poisoning of deep learning algorithms with back-gradientoptimization,2017, In 10th ACM Workshop on Artificial Intelligence and Security
 Deepwalk: Online learning of social representa-tions,2014, In SIGKDD
 Column networks for collectiveclassification,2017, In AAAI
 Intriguing properties of neural networks,2014, In ICLR
 Learning to learn: Introduction and overview,1998, In Learning tolearn
 Convex adversarial collective classification,2013, In ICML
 Adversarial attacks on neural networksfor graph data,2018, In SIGKDD
