title,year,conference
 Mine: mutual infor-mation neural estimation,2018, arXiv preprint arXiv:1801
 Learning end-to-end goal-oriented dialog,2017, In ICLR
 Ask the right questions: Active question reformulation with reinforcement learning,2018, InICLR
 Learning cooperative visualdialog agents with deep reinforcement learning,2017, In 2017 IEEE International Conference on Computer Vision(ICCV)
 A copy-augmented sequence-to-sequence architecture gives goodperformance on task-oriented dialogue,2017, arXiv preprint arXiv:1701
 Model-agnostic meta-learning for fast adaptation of deepnetworks,2017, In International Conference on Machine Learning
 Criteriafor human-compatible ai in two-player vision-language tasks,2017, In 2017 IJCAI Workshop on Linguistic andCognitive Approaches to Dialogue Agents
 Nsml: Meet the mlaas platform with a real-worldcase study,2018, arXiv preprint arXiv:1810
 Codraw: Visual dialog forcollaborative drawing,2017, arXiv preprint arXiv:1712
 Natural language does not emerge naturally in multi-agent dialog,2017, In Proceedings of the 2017 Conference on Empirical Methods in Natural Language Processing
 Visual coreference resolutionin visual dialog using neural module networks,2018, In Proceedings of the European Conference on ComputerVision (ECCV)
 Dynamic evaluation of neural sequencemodels,2018, In ICML
 End-to-end task-completion neuraldialogue systems,2017, arXiv preprint arXiv:1703
 Microsoft coco: Common objects in context,2014, In European Conference on ComputerVision
 Neural speed reading via skim-rnn,2018, In ICLR
 Visual reference resolution usingattention memory for visual dialog,2017, In Advances in neural information processing systems
 End-to-endoptimization of goal-driven and visually grounded dialogue systems,2017, arXiv preprint arXiv:1703
 Diverse beam search: Decoding diverse solutions from neural sequence models,2016, arXivpreprint arXiv:1610
 A neural conversational model,2015, In ICML Deep Learning Workshop
 A network-based end-to-end trainable task-oriented dialogue system,2016, arXiv preprintarXiv:1604
 Sliced recurrent neural networks,2018, arXiv preprint arXiv:1807
 Multimodal hierarchical reinforcement learning policy fortask-oriented visual dialog,2018, arXiv preprint arXiv:1805
 Goal-oriented vi-sual question generation via intermediate rewards,2018, In Proceedings of the European Conference on ComputerVision (ECCV)
 Towards end-to-end learning for dialog state tracking and managementusing deep reinforcement learning,2016, arXiv preprint arXiv:1606
 Unsupervised discrete sentence representation learningfor interpretable neural dialog generation,2018, arXiv preprint arXiv:1804
 Interactive reinforcement learning for object grounding viaself-talking,2017, arXiv preprint arXiv:1712
