title,year,conference
 Eyeriss: A Spatial Architecture for Energy-efficientDataflow for Convolutional Neural Networks,2016, In Proc
 cudnn: Efficient primitives for deep learning,2014, arXiv preprint arXiv:1410
 Discrete-variable extremum problems,1957, Operations research
 Imagenet: A large-scalehierarchical image database,2009, In Computer Vision and Pattern Recognition
 Compressing deep convolutionalnetworks using vector quantization,2014, arXiv preprint arXiv:1412
 In Proc,2016, of ISCA
 Amc: Automl for modelcompression and acceleration on mobile devices,2018, In Proceedings of the European Conference onComputer Vision (ECCV)
 Computer architecture: a quantitative approach,2011, Elsevier
 In-datacenter performance analysis ofa tensor processing unit,2017, In Proceedings of the 44th Annual International Symposium on ComputerArchitecture
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Imagenet classification with deep convolu-tional neural networks,2012, In Advances in neural information processing systems
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Pruning filters forefficient convnets,2016, arXiv preprint arXiv:1608
 Sparse convolu-tional neural networks,2015, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Bayesian compression for deep learning,2017, InAdvances in Neural Information Processing Systems
 Apprentice: Using knowledge distillation techniques to improvelow-precision network accuracy,2017, arXiv preprint arXiv:1711
 Structured bayesianpruning via log-normal multiplicative noise,2017, In Advances in Neural Information ProcessingSystems
 SCNN: An Accelerator forCompressed-sparse Convolutional Neural Networks,2017, In Proc
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, In European Conference on ComputerVision
 Scale-sim:Systolic cnn accelerator,2018, arXiv preprint arXiv:1811
 Mo-bilenetv2: Inverted residuals and linear bottlenecks,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Strassennets: Deep learning with amultiplication budget,2017, arXiv preprint arXiv:1712
 Learning structured sparsity indeep neural networks,2016, In Advances in Neural Information Processing Systems
 Quantized convolutionalneural networks for mobile devices,2016, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Designing energy-efficient convolutional neuralnetworks using energy-aware pruning,2017, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Less is more: Towards compact cnns,2016, In EuropeanConference on Computer Vision
 Towards effectivelow-bitwidth convolutional neural networks,2018, In other words
