title,year,conference
 Exploiting convolution filter patterns fortransfer learning,2017, In ICCV Workshops
 Greedy layer-wise trainingof deep networks,2007, In Advances in neural information processing systems
 Multitask learning,1997, Machine learning
 Large scale fine-grainedcategorization and domain-specific transfer learning,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 A fast learning algorithm for deep beliefnets,2006, Neural computation
 Overcom-ing catastrophic forgetting in neural networks,2017, Proceedings of the national academy of sciences
 Learning without forgetting,2017, IEEE Transactions on Pattern Analysisand Machine Intelligence
 Sparse deep transfer learning for convolutional neural net-work,2017, In AAAI
 Recurrent models of visual attention,2014, InAdvances in neural information processing systems
 A survey on transfer learning,2010, IEEE Transactions on knowledgeand data engineering
 Fitnets: Hints for thin deep nets,2014, arXiv preprint arXiv:1412
 Paying more attention to attention: Improving the perfor-mance of convolutional neural networks via attention transfer,2016, arXiv preprint arXiv:1612
 Parameter transfer unit for deep neural networks,2018, arXivpreprint arXiv:1804
