title,year,conference
 A survey of machine learning forbig code and naturalness,2018, ACM Computing Surveys
 Neural machine translation by jointly learning toalign and translate,2014, In International Conference on Learning Representations (ICLR)
 Statistical deobfuscation of androidapplications,2016, In Conference on Computer and Communications Security (CCS)
 PHOG: probabilistic model for code,2016, In InternationalConference on Machine Learning (ICML)
 On the properties of neuralmachine translation: Encoder-decoder approaches,2014, Syntax
 Program synthesis using conflict-driven learning,2018, InProgramming Languages Design and Implementation (PLDI)
 SynthesiZing data structure transformations from input-outputexamples,2015, In Programming Languages Design and Implementation (PLDI)
 Neural messagepassing for quantum chemistry,2017, In International Conference on Machine Learning (ICML)
 Semantics of context-free languages,1967, Mathemtical Systems Theory
 Gated graph sequence neural networks,2016, InInternational Conference on Learning Representations (ICLR)
 Learning deep generative models ofgraphs,2018, CoRR
 Effective approaches to attention-based neuralmachine translation,2015, In Conference on Empirical Methods in Natural Language Processing (EMNLP)
 Abstract syntax networks for code generation and semanticparsing,2017, In Annual Meeting of the Association for Computational Linguistics (ACL)
 Code completion with statistical language models,2014, InProgramming Languages Design and Implementation (PLDI)
 Predicting program properties from Big Code,2015, InPrinciples of Programming Languages (POPL)
 Designing random graph modelsusing variational autoencoders with applications to chemical design,2018, CoRR
 Program synthesis by sketching,2008, University of California
 Pointer networks,2015, In Advances in Neural InformationProcessing Systems
 A syntactic neural model for general-purpose code generation,2017, In AnnualMeeting of the Association for Computational Linguistics (ACL)
