title,year,conference
 Modular multitask reinforcement learning with policysketches,2017, In International Conference on Machine Learning
 Infogan:Interpretable representation learning by information maximizing generative adversarial nets,2016, InAdvances in Neural Information Processing Systems
 Probabilistic inference fordetermining options in reinforcement learning,2016, Machine Learning
 Connectionist tem-poral classification: labelling unsegmented sequence data with recurrent neural networks,2006, InInternational Conference on Machine learning
 Multi-modalimitation learning from unstructured demonstrations using generative adversarial nets,2017, In Advancesin Neural Information Processing Systems
 Generative adversarial imitation learning,2016, In Advances in NeuralInformation Processing Systems
 Categorical reparameterization with gumbel-softmax,2016, arXivpreprint arXiv:1611
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Directed information for channels with feedback,1998, PhD thesis
 DDCO: Discovery of deep continuousoptions for robot learning from demonstrations,2017, In 1st Conference on Robot Learning (CoRL)
 Transition state clustering: Unsupervised surgical trajectory segmentation for robotlearning,2018, In RoboticsResearch
 Learning to predict phases of manipulationtasks as hidden states,2014, In Proceedings of 2014 IEEE International Conference on Robotics andAutomation
 Infogail: Interpretable imitation learning from visualdemonstrations,2017, In Advances in Neural Information Processing Systems
 Accelerating reinforcement learning through the discovery ofuseful subgoals,2001, 2001
 Q-cutdynamic discovery of sub-goals in re-inforcement learning,2002, In European Conference on Machine Learning
 The expectation-maximization algorithm,1996, IEEE Signal processing magazine
 Clustering via dirichlet process mixture models for portable skilldiscovery,2011, In Advances in neural information processing systems
 Alvinn: An autonomous land vehicle in a neural network,1989, In Advances in neuralinformation processing systems
 Nonparametric bayesian rewardsegmentation for skill discovery using inverse reinforcement learning,2015, In Intelligent Robots andSystems (IROS)
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Taco:Learning task decomposition via temporal alignment for control,2018, In International Conference onMachine Learning
 Identifying useful subgoals in reinforcementlearning by local graph partitioning,2005, In Proceedings of the 22nd international conference onMachine learning
 Intra-option learning about temporallyabstract actions,1998, In ICML
