title,year,conference
 Discriminative out-of-distributiondetection for semantic segmentation,2018, arXiv preprint
 Learning phrase representations using rnn encoder-decoderfor statistical machine translation,2014, Empirical Methods in Natural Language Processing
 A downsampled variant of imagenet as analternative to the cifar datasets,2017, arXiv preprint
 De-scribing textures in the wild,2014, Computer Vision and Pattern Recognition
 Deep learning vector quantization,2016, InEuropean Symposium on Artificial Neural Networks
 Learning confidence for out-of-distribution detection inneural networks,2018, arXiv preprint arXiv:1802
 Sys-tematic construction of anomaly detection benchmarks from real data,2013, In Proceedings of the ACMSIGKDD workshop on outlier detection and description
 Explaining and harnessing adversarialexamples,2015, In International Conference on Machine Learning
 On calibration of modern neuralnetworks,2017, International Conference on Machine Learning
 Reliable uncer-tainty estimates in deep neural networks using noise contrastive priors,2018, International Conferenceon Machine Learning Workshop
 Benchmarking neural network robustness to common cor-ruptions and perturbations,2019, International Conference on Learning Representations
 A baseline for detecting misclassified and out-of-distributionexamples in neural networks,2017, International Conference on Learning Representations
 Imagenet classification with deep convo-lutional neural networks,2012, Neural Information Processing Systems
 Learning local image descriptors with deep siameseand triplet convolutional networks by minimizing global loss functions,2016, Computer Vision andPattern Recognition
 Training confidence-calibrated classifiersfor detecting out-of-distribution samples,2018, International Conference on Learning Representations
 Enhancing the reliability of out-of-distribution imagedetection in neural networks,2018, International Conference on Learning Representations
 Open categorydetection with PAC guarantees,2018, In Proceedings of International Conference on Machine Learning
 Predictive uncertainty estimation via prior networks,2018, NeuralInformation Processing Systems
 Foundations OfStatistical Natural Language Processing,1999, MITPress
 Regularizing and Optimizing LSTMLanguage Models,2018, International Conference on Learning Representations
 An Analysis of Neural Language Mod-eling at Multiple Scales,2018, arXiv preprint
 Readingdigits in natural images with unsupervised feature learning,2011, In NIPS Workshop on Deep Learningand Unsupervised Feature Learning
 Deep neural networks are easily fooled: High confi-dence predictions for unrecognizable images,2015, In Computer Vision and Pattern Recognition
 Posterior calibration and exploratory analysis for naturallanguage processing models,2015, Empirical Methods in Natural Language Processing
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2016, International Conference on Machine Learning
 Learning to generate reviews and discoveringsentiment,2017, arXiv preprint
 Learning to learn with compoundhd models,2011, In Neural Information Processing Systems
 Weight normalization: A simple reparameterization to accel-erate training of deep neural networks,2016, NIPS
 PixelCNN++: Improving thePixelCNN with discretized logistic mixture likelihood and other modifications,2017, InternationalConference on Learning Representations
 Recursive deep models for semantic compositionality over a sentiment tree-bank,2013, In Conference on Empirical Methods in Natural Language Processing
 Confidence estimation in deepneural networks via density modelling,2017, arXiv preprint
 Large scale fine-grained cate-gorization and the effectiveness of domain-specific transfer learning,2018, Yin Cui and Yang Song andChen Sun and Andrew Howard and Serge Belongie
 80 million tiny images: A large data set fornonparametric object and scene recognition,2008, Pattern Analysis and Machine Intelligence
 LSUN: construction of alarge-scale image dataset using deep learning with humans in the loop,2015, CoRR
 Visualizing and understanding convolutional networks,2014, InEuropean Conference on Computer Vision
 Places: A 10million image database for scene recognition,2017, Pattern Analysis and Machine Intelligence
 The network trains for 100 epochs with adropout rate of 0,2017,3
