title,year,conference
 Sub-dominant dense clusters allow for simple learning and high computational performance in neuralnetworks with discrete synapses,2015, Phys
 Unreasonable effectiveness of learning neural networks: Fromaccessible states and robust ensembles to basic algorithmic schemes,2016, Proceedings of the NationalAcademyofSciences
 PAC-Bayesian Theory forTransductive Learning,2014, In Samuel Kaski and Jukka Corander (eds
 Entropy-SGD: Biasing gradient descentinto wide valleys,2017, In International Conference on Learning Representations
 Entropy-sgd optimizes the prior of a pac-bayes bound:Generalization properties of entropy-sgd and data-dependent priors,2018, In International Conferenceon Machine Learning
 Dynamic network surgery for efficient DNNs,2016, InAdvances in Neural Information Processing Systems
 Nearly-tight VC-dimension bounds forpiecewise linear neural networks,2017, In Satyen Kale and Ohad Shamir (eds
 On large-batch training for deeP learning: Generalization gaP and sharP minima,2017, InInternational Conference on Learning Representations
 Imagenet classification with deeP convo-lutional neural networks,2012, In F
 Quantitatively tight sample complexity bounds,2002, PhD thesis
 Gradient-based learning applied to documentrecognition,1998, Proceedings of the IEEE
 Bayesian model comparison and backprop nets,1992, In Advances in Neural InformationProcessing Systems
 Some PAC-Bayesian theorems,1999, Machine Learning
 A PAC-bayesian approach tospectrally-normalized margin bounds for neural networks,2018, In International Conference on LearningRepresentations
 Occam’s razor,2001, In Advances in Neural InformationProcessing Systems (NIPS)
 Stochastic complexity and modeling,1986, Ann
 Very deep convolutional networks for large-scale imagerecognition,2014, In International Conference on Learning Representations
 The marginalvalue of adaptive gradient methods in machine learning,2017, In I
 Understand-ing deep learning requires rethinking generalization,2017, In International Conference on LearningRepresentations
