title,year,conference
 Neural learning in structured parameter spaces-natural riemannian gradient,1997, InAdvances in neural information processing Systems
 Information geometry and its applications,2016, Springer
 Bayesian uncertainty estimation for batch nor-malized deep networks,2018, In International Conference on Machine Learning (ICML)
 Weight uncertainty inneural network,2015, In International Conference on Machine Learning
 An empirical evaluation of thompson sampling,2011, In Advances inneural information processing systems
 A unified particle-optimization framework for scalable bayesian sampling,2018, arXiv preprint arXiv:1805
 Stochastic gradient hamiltonian monte carlo,2014, InInternational Conference on Machine Learning
 Random feature expan-sions for deep gaussian processes,2016, arXiv preprint arXiv:1610
 Boost-ing adversarial attacks with momentum,2018, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Towards safe autonomous driving: Capture uncer-tainty in the deep neural network for lidar 3d vehicle detection,2018, arXiv preprint arXiv:1804
 Dropout as a bayesian approximation: Representing modeluncertainty in deep learning,2016, In international conference on machine learning
 Unsupervised domain adaptation by backpropagation,2015, InFrancis Bach and David Blei (eds
 Deep convolutional net-works as shallow gaussian processes,2018, arXiv preprint arXiv:1808
 Structured variational learning of Bayesianneural networks with horseshoe priors,1744, In Jennifer Dy and Andreas Krause (eds
 Identity mappings in deep residualnetworks,2016, In European Conference on Computer Vision
 Probabilistic backpropagation for scalable learn-ing of bayesian neural networks,2015, In International Conference on Machine Learning
 Preconditioned stochasticgradient langevin dynamics for deep neural networks,2016, In AAAI
 Gradient estimators for implicit models,2018, In InternationalConference on Learning Representations
 Defenseagainst adversarial attacks using high-level representation guided denoiser,2017, IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Stein variational gradient descent as gradient flow,2017, In Advances in Neural InformationProcessing Systems 30
 Stein variational gradient descent: A general purpose bayesian inferencealgorithm,2016, In Advances in Neural Information Processing Systems 29
 Stein variational policy gradient,2017, arXivpreprint arXiv:1704
 Structured and efficient variational deep learning with matrixgaussian posteriors,2016, In International Conference on Machine Learning
 Multiplicative normalizing flows for variational bayesian neuralnetworks,2017, In International Conference on Machine Learning
 Variational implicit processes,2018, arXivpreprint arXiv:1806
 HUman-levelcontrol throUgh deep reinforcement learning,2015, Nature
 Bayesian deep convolUtional networks with many chan-nels are gaUssian processes,2019, In International Conference on Learning Representations
 Towards robust detection of adversarial ex-amples,2018, In S
 Max-Mahalanobis linear discriminant analysis networks,2018, InJennifer Dy and Andreas Krause (eds
 Gaussian processes in machine learning,2004, In Advanced lectures on machinelearning
 Mushroom records drawn from the audubon society field guide to north americanmushrooms,1981, GH Lincoff (Pres)
 A spectral approach to gradient estimation for implicitdistributions,2018, In Jennifer Dy and Andreas Krause (eds
 Understanding measures of uncertainty for adversarial example detec-tion,2018, arXiv preprint arXiv:1803
 On the likelihood that one unknown probability exceeds another in view ofthe evidence of two samples,1933, Biometrika
 Overpruning in variational bayesian neural networks,2018, arXivpreprint arXiv:1801
 Averaging stochasticgradient descent on Riemannian manifolds,2018, In Sebastien Bubeck
 Stein variational message passing for continuous graph-ical models,2018, In Jennifer Dy and Andreas Krause (eds
 Noisy natural gradientas variational inference,2018, In Jennifer Dy and Andreas Krause (eds
 Message passing steinvariational gradient descent,2018, In Jennifer Dy and Andreas Krause (eds
