title,year,conference
 TnT: a statistical part-of-speech tagger,2000, In Proceedings of the sixth conference onApplied natural language processing
 The mathe-matics of statistical machine translation: Parameter estimation,1993, Computational Linguistics
 Language modeling withgated convolutional networks,2017, In Proceedings of the 34th International Conference on MachineLearning
 Learning to ask: Neural question generation for readingcomprehension,2017, In Proceedings of the 55th Annual Meeting of the Association for ComputationalLinguistics
 Recurrent neural networkgrammars,2016, In NAACL HLT 2016
 A theoretically grounded application of dropout in recurrentneural networks,2016, In Advances in Neural Information Processing Systems 29: Annual Conferenceon Neural Information Processing Systems 2016
 Deep residual learning for image recog-nition,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition
 Compositional attention networks for machine rea-soning,2018, CoRR
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In Proceedings of the 32nd International Conference on MachineLearning
 CLEVR: A diagnostic dataset for compositional language and elementaryvisual reasoning,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition
 Triviaqa: A large scale dis-tantly supervised challenge dataset for reading comprehension,2017, In Proceedings of the 55th AnnualMeeting of the Association for Computational Linguistics
 Character-aware neural languagemodels,2016, In Proceedings of the Thirtieth AAAI Conference on Artificial Intelligence
 Pointer sentinel mixturemodels,2016, CoRR
 Improving languageunderstanding by generative pre-training,2018, 2018
 Weaver: Deep Co-encoding of questions and documents for machine reading,2018, arXiv preprint arXiv:1804
 Bidirectional attentionflow for machine comprehension,2016, CoRR
 Reasonet: Learning to stop readingin machine comprehension,2017, In Proceedings of the 23rd ACM SIGKDD International Conferenceon Knowledge Discovery and Data Mining
 Multi-perspective context matching formachine comprehension,2016, CoRR
 Making neural QA as simple as possible but notsimpler,2017, In Proceedings of the 21st Conference on Computational Natural Language Learning(CoNLL 2017)
 Qanet: Combining local convolution with global self-attention for reading compre-hension,2018, CoRR
 The neural noisychannel,2016, CoRR
 Machine comprehension by text-to-text neural ques-tion generation,2017, In Proceedings of the 2nd Workshop on Representation Learning for NLP
