title,year,conference
 Hindsight experience replay,2017, In Advances inNeural Information Processing Systems
 Unifyingcount-based exploration and intrinsic motivation,2016, In Advances in Neural Information Processing Systems
 Curriculum learning,2009, In Proceedingsof the 26th annual international conference on machine learning
 Openai gym,2016, arXiv preprint arXiv:1606
 Large-scalestudy of curiosity-driven learning,2018, arXiv preprint arXiv:1808
 Forward-backward reinforcement learning,2018, arXivpreprint arXiv:1803
 Learning and development in neural networks: The importance of starting small,1993, Cognition
 Reverse curriculumgeneration for reinforcement learning,2017, arXiv preprint arXiv:1707
 Intrinsically motivated goal explorationprocesses with automatic curriculum learning,2017, arXiv preprint arXiv:1708
 Ex2: Exploration with exemplar models for deep reinforcementlearning,2017, In Advances in Neural Information Processing Systems
 Recall traces: Backtracking models for efficient reinforcement learning,2018, arXiv preprintarXiv:1804
 Automatedcurriculum learning for neural networks,2017, arXiv preprint arXiv:1704
 Continuous deep q-learning withmodel-based acceleration,2016, In International Conference on Machine Learning
 Automatic goal generation for reinforcementlearning agents,2017, arXiv preprint arXiv:1705
 Distributed prioritized experience replay,2018, arXiv preprint arXiv:1803
 Vime: Variationalinformation maximizing exploration,2016, In Advances in Neural Information Processing Systems
 Barc: Backward reachabilitycurriculum for robotic reinforcement learning,2018, arXiv preprint arXiv:1806
 Qt-opt: Scalable deep reinforcement learningfor vision-based robotic manipulation,2018, arXiv preprint arXiv:1806
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Continuous control with deep reinforcement learning,2015, arXiv preprint arXiv:1509
 Playing atari with deep reinforcement learning,2013, arXiv preprint arXiv:1312
 Human-level control throughdeep reinforcement learning,2015, Nature
 Inductive functional programming using incremental program transformation,1995, Artificialintelligence
 Deep exploration via bootstrappeddqn,2016, In Advances in neural information processing Systems
 Curiosity-driven exploration by self-supervised prediction,2017, In International Conference on Machine Learning (ICML)
 Parameter space noise for exploration,2017, arXiv preprintarXiv:1706
 Multi-goal reinforcement learning: Challengingrobotics environments and request for research,2018, arXiv preprint arXiv:1802
 Data-efficient deep reinforcement learning fordexterous manipulation,2017, arXiv preprint arXiv:1704
 Pommerman: A multi-agent playground,2018, arXiv preprint arXiv:1809
 Prioritized experience replay,2015, arXiv preprintarXiv:1511
 A possibility for implementing curiosity and boredom in model-building neuralcontrollers,1991, In Proc
 Trust region policyoptimization,2015, In International Conference on Machine Learning
 High-dimensional contin-uous control using generalized advantage estimation,2016, International Conference of Learning Representations(ICLR)
 Proximal policy optimiza-tion algorithms,2017, Advances in Neural Information Processing Systems
 Deterministicpolicy gradient algorithms,2014, In ICML
 Mastering the game of gowith deep neural networks and tree search,2016, Nature
 Mastering chess and shogi by self-playwith a general reinforcement learning algorithm,2017, arXiv preprint arXiv:1712
 Intrinsicmotivation and automatic curricula via asymmetric self-play,2017, arXiv preprint arXiv:1703
 Reinforcement learning: An introduction,1998, MIT press
 Temporal difference learning and td-gammon,1995, Communications of the ACM
 Mujoco: A physics engine for model-based control,2012, InIntelligent Robots and Systems (IROS)
 Sample efficient actor-critic with experience replay,2016, arXiv preprint arXiv:1611
