title,year,conference
 Optimization Algorithms on Matrix Manifolds,2009, PrincetonUniversity Press
 Towards a human-like open-domain chatbot,2020, arXiv preprintarXiv:2001
 On constrained nonconvex stochastic optimization:A case study for generalized eigenvalue decomposition,2019, In The 22nd International Conference onArtificial Intelligence and Statistics
 An upper bound on the diameter of a graph fromeigenvalues associated with its Laplacian,1994, SIAM Journal on Discrete Mathematics
 Input sparsity time low-rank approximation via ridge leveragescore sampling,2017, In Proceedings of the Twenty-Eighth Annual ACM-SIAM Symposium on DiscreteAlgorithms
 A risk comparison of ordinary leastsquares vs ridge regression,2013, The Journal of Machine Learning Research
 Convergence analysis of Riemannianstochastic approximation schemes,2020, arXiv preprint arXiv:2005
 Distributed estimation of principal eigenspaces,2019, Annals ofstatistics
 Fast and communication-efficient distributed PCA,2019, In ICASSP2019-2019 IEEE International Conference on Acoustics
 Communication-efficient algorithms for distributed stochasticprincipal component analysis,1203, In International Conference on Machine Learning
 Eigengame: PCA as a Nash equilibrium,2021, InInternational Conference for Learning Representations
 Frequent directions: simple anddeterministic matrix sketching,2016, SIAM Journal on Computing
 Eigenvalue computation in the 20th century,2000, Journal ofComputational and Applied Mathematics
 Finding structure with randomness: probabilisticalgorithms for constructing approximate matrix decompositions,2011, SIAM Review
 Provable guarantees for self-supervised deep learningwith spectral contrastive loss,2021, arXiv preprint arXiv:2106
 Principal components in regression analysis,2002, In Principal Component Analysis
 Spectral algorithms,2009, Now Publishers Inc
 Scalableadaptive stochastic optimization using random projections,2016, In Advances in Neural InformationProcessing Systems
 SNAP Datasets: Stanford large network dataset collection,2014, http://snap
 Learning to discover social circles in ego networks,2012, Advances in NeuralInformation Processing Systems
 Improved distributed principalcomponent analysis,2014, In NIPS
 Review of the development of multidimensional scaling methods,1992, Journal of the RoyalStatistical Society: Series D (The Statistician)
 Spectral normalization for generative adversarialnetworks,2018, arXiv preprint arXiv:1802
 Randomized block Krylov methods for stronger and faster approximatesingular value decomposition,2015, In Advances in Neural Information Processing Systems
 Simplified neuron model as a principal component analyzer,1982, Journal of Mathematical Biology
 Scikit-learn: Machine learning in Python,2011, Journal of Machine Learning Research
 Nonlinear dimensionality reduction by locally linear embedding,2000, Science
 Simultaneous iteration method for symmetric matrices,1971, In Handbook for AutomaticComputation
 Improved approximation algorithms for large matrices via random projections,2006, In 200647th Annual IEEE Symposium on Foundations ofComputer Science (FOCS'06)
 A stochastic PCA and SVD algorithm with an exponential convergence rate,2015, In Proceed-ings of the International Conference on Machine Learning
 Exponentially convergent stochastic k-PCA without variance reduction,2019, In Advances inNeural Information Processing Systems
 A global geometric framework for nonlineardimensionality reduction,2000, Science
 A tutorial on spectral clustering,2007, Statistics and Computing
 On cone of nonsymmetric positive semidefinite matrices,2010, LinearAlgebra and its Applications
