title,year,conference
 Exploiting unlabeleddata in smart cities using federated edge learning,2020, In 2020 International Wireless CommunicationsandMobile Computing (IWCMC) 
 Feder-ated learning with personalization layers,2019, arXiv preprint arXiv:1912
 Nonlinear programming,1997, Journal of the Operational Research Society
 A simple framework forcontrastive learning of visual representations,2020, In International Conference on Machine Learning
 A tutorial on thecross-entropy method,2005, Annals of operations research
 Heterogeneity for the win: One-shot federated clus-tering,2611, In Marina Meila and Tong Zhang (eds
 Semifl: Communication efficient semi-supervised federatedlearning with unlabeled clients,2021, arXiv preprint arXiv:2106
 Deepmulti-class learning from label proportions,2019, arXiv preprint arXiv:1905
 Personalized federated learning withtheoretical guarantees: A model-agnostic meta-learning approach,2020, In NeurIPS
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2017, In International Conference on Machine Learning
 An efficient frameworkfor clustered federated learning,2020, In Proceedings of the 34th Conference on Neural InformationProcessing Systems
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Distillation-based semi-supervised federated learning for communication-efficient collaborative training withnon-iid private data,2020, arXiv preprint arXiv:2008
 Federated semi-supervisedlearning with inter-client consistency & disjoint learning,2021, In International Conference on LearningRepresentations (ICLR)
 Improving federated learningpersonalization via model agnostic meta learning,2019, arXiv preprint arXiv:1909
 Ad-vances and open problems in federated learning,2019, arXiv preprint arXiv:1912
 Scaffold: Stochastic controlled averaging for federated learning,2020, InInternational Conference on Machine Learning
 Adam: A method for stochastic optimization,2015, InternationalConference on Learning Representation
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Differentially private meta-learning,2019, arXiv preprint arXiv:1909
 FedBN: Federated learningon non-IID features via local batch normalization,2021, In International Conference on LearningRepresentations
 Binary classification from multipleunlabeled datasets via surrogate set classification,2021, In International Conference on MachineLearning
 Federatedlearning: a collaborative effort to achieve better medical imaging models for individual sites thathave small labelled datasets,2021, Quantitative Imaging in Medicine and Surgery
 Estimating labels from labelproportions,2009, Journal of Machine Learning Research
 Composite binary losses,2010, The Journal of Machine LearningResearch
 Clustered federated learning: Model-agnostic distributed multitask optimization under privacy constraints,2020, IEEE transactions on neuralnetworks and learning systems
 Overcoming forgetting in federated learning on non-iid data,2019, arXiv preprintarXiv:1910
 Machine Learning from WeakSupervision: An Empirical Risk Minimization Approach,2022, MIT Press
 Statistical Learning Theory,1998, John Wiley & Sons
 Tackling the objectiveinconsistency problem in heterogeneous federated optimization,2020, arXiv preprint arXiv:2007
 Federated machine learning: Concept andapplications,2019, ACM Transactions on Intelligent Systems and Technology (TIST)
 Continual local training for better initialization of federated models,2020, In2020 IEEE International Conference on Image Processing (ICIP)
 On learningfrom label proportions,2014, arXiv preprint arXiv:1402
 mixup: Beyond empiricalrisk minimization,2017, arXiv preprint arXiv:1710
 Semi-supervised learning literature survey,2005,2005
