title,year,conference
 Chaotic motion in a nonlinear oscillator with friction,1738, KSME Journal
 Large steps in cloth simulation,0897, In Proceedings of the 25th AnnualConference on Computer Graphics and Interactive Techniques
 Estimating the materialproperties of fabric from video,2013, In 2013 IEEE International Conference on Computer Vision
 A physically-based particle model of wovencloth,1992, The Visual Computer
 Yarn-level simulation ofwoven cloth,0730, ACM Trans
 Yarn-level cloth simulation with slidingpersistent contacts,2016, IEEE transactions on visualization and computer graphics
 End-to-end differentiable physics for learning and control,2018, Advances in neural information processingsystems
 A differentiable physics engine for deeplearning in robotics,2019, Frontiers in neurorobotics
 Robust treatment of simul-taneous collisions,2008, SIGGRAPH (ACM Transactions on Graphics)
 Interactive Differentiable Sim-ulation,1905, arXiv:1905
 Chainqueen: A real-time differentiable physical simu-lator for soft robotics,2019, In 2019 International conference on robotics and automation (ICRA)
 Precomputing interactive dynamic deformable scenes,0730, ACMTrans
 grad-sim: Differentiable simulation for system identification and visuomotor control,2021, arXiv preprintarXiv:2104
 A primer on the kinematics of discreteelastic rods,2018, Springer
 The role of the rate of application of the tangentialforce in determining the static friction coefficient,1648, Wear
 Efficient global optimization of expensiveblack-box functions,1998, Journal of Global optimization
 Efficient yarn-based cloth with adaptivecontact linearization,2010, In ACM SIGGRAPH 2010 papers
 Drivenshape: A data-driven approach for shape deforma-tion,1401, In ACM SIGGRAPH 2008 Talks
 A continuum constitutive model for the mechanicalbehavior of woven fabrics,0020, International Journal of Solids and Structures
 Deepwrinkles: Accurate and realistic clothingmodeling,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 Diffcloth: Differentiable cloth simulationwith dry frictional contact,2021, arXiv preprint arXiv:2106
 Cloth modeling and simulation: a liter-ature survey,2011, In International Conference on Digital Human Modeling
 Shear deformation and micromechanics ofwoven fabrics,2000, Composites Part A: Applied Science and Manufacturing
 Adaptive anisotropic remeshing for cloth simu-lation,2012, ACM transactions on graphics (TOG)
 Impact of woven fabric:Experiments and mesostructure-based continuum-level simulations,0022, Journal of the Mechanicsand Physics of Solids
 Experimental and numerical analysis onnormalization of picture frame tests for composite materials,0266, Composites Science and Technology
 Learning Mesh-Based Simulation with Graph Networks,2020, September 2020
 Deformation constraints in a mass-spring model to describe rigid cloth be-haviour,1995, In Graphics interface
 Learning to Measure the Static Friction Coefficient inCloth Contact,2020, In CVPR 2020 - IEEE Conference on Computer Vision and Pattern Recognition
 Cloth in the wind:A case study of estimating physical measurement through simulation,2020, In The IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Robusteulerian-on-lagrangian rods,2020, ACM Transactions on Graphics (TOG)
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 High-order differentiable autoencoder for nonlinear model reduction,2021, SIGGRAPH (ACM Transactionson Graphics)
 Practical bayesian optimization of machinelearning algorithms,2012, Advances in neural information processing systems
 Homogenized yarn-level cloth,2020, ACM Transactionson Graphics (TOG)
 Die wesentlichen eigenschaften der gieit-und rollenlager-the key qualities ofsliding and roller bearings,1902, Zeitschrift des Vereines Seutscher Ingenieure
 Large-scale dynamicsimulation of highly constrained strands,0730, ACM Trans
 Fast continuous collision detection using de-forming non-penetration filters,9781, In Proceedings of the 2010 ACM SIGGRAPH Symposium onInteractive 3D Graphics and Games
 A First Principles Approach for Data-EfficientSystem Identification of Spring-Rod Systems via Differentiable Physics Engines,2020, In Learning forDynamics and Control
 Learning-based cloth material recovery from video,2017, In2017 IEEE International Conference on Computer Vision (ICCV)
 Learning-based cloth material recovery from video,2017, InProceedings of the IEEE International Conference on Computer Vision
 A Differentiable ContactModel to Extend Lagrangian and Hamiltonian Neural Networks for Modeling Hybrid Dynam-ics,2102, arXiv:2102
 An overview of yarn pull-out behaviorof woven fabrics,2017, Textile Research Journal
