title,year,conference
 Offline rl withoutoff-policy evaluation,2021, arXiv preprint arXiv:2106
 Decision transformer: Reinforcement learningvia sequence modeling,2021, arXiv preprint arXiv:2106
 Implicit quantile networks fordistributional reinforcement learning,2018, In International conference on machine learning
 Distributional reinforcementlearning with quantile regression,2018, In Thirty-Second AAAI Conference on Artificial Intelligence
 Continuousdoubly constrained batch reinforcement learning,2021, arXiv preprint arXiv:2102
 Implicit behavioral cloning,2021, arXivpreprint arXiv:2109
 D4rl: Datasets for deepdata-driven reinforcement learning,2020, arXiv preprint arXiv:2004
 Addressing function approximation error in actor-critic methods,2018, In International Conference on Machine Learning
 Off-policy deep reinforcement learning withoutexploration,2019, In International Conference on Machine Learning
 Emaq: Expected-max q-learning operator for simple yet effective offline and online rl,2021, In International Conferenceon Machine Learning
 Regularizedbehavior value estimation,2021, arXiv preprint arXiv:2103
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Quantile regression,2001, Journal of economic perspectives
 JAXRL: Implementations of Reinforcement Learning algorithms in JAX,2021,
 Offline reinforcement learningwith fisher divergence critic regularization,2021, In International Conference on Machine Learning
 Stabilizing off-policy q-learning viabootstrapping error reduction,2019, arXiv preprint arXiv:1906
 Conservative q-learning for offlinereinforcement learning,2020, arXiv preprint arXiv:2006
 Controlling overesti-mation bias with truncated mixture of continuous distributional quantile critics,2020, In InternationalConference on Machine Learning
 Batch reinforcement learning,2012, In Reinforce-ment learning
 Awac: Accelerating online rein-forcement learning with offline datasets,2020, 2020
 Advantage-weighted regression:Simple and scalable off-policy reinforcement learning,2019, arXiv preprint arXiv:1910
 Reinforcement learning by reward-weighted regression for operationalspace control,2007, In Proceedings of the 24th international conference on Machine learning
 Learning Complex Dexterous Manipulation with Deep Reinforcement Learn-ing and Demonstrations,2018, In Robotics: Science and Systems
 Keep doingwhat worked: Behavioral modelling priors for offline reinforcement learning,2020, arXiv preprintarXiv:2002
 Reinforcement learning: An introduction,2018, MIT press
 Exponentially weightedimitation learning for batched historical data,2018, In NeurIPS
 Critic regularizedregression,2020, arXiv preprint arXiv:2006
