title,year,conference
 Margin based active learning,2007, In InternationalConference on CompUtational Learning Theory
 Agnostic active learning,2009, Journal ofComputer and System Sciences
 Active learning with clustering,2011, In Active Learningand Experimental Design Workshop in Conjunction with AISTATS 2010
 Improving generalization with active learning,1994, Machinelearning
 Domain adaptation and sample bias correction theory andalgorithm for regression,2014, Theoretical Computer Science
 Region-based active learning,2019, In The 22nd International Conference on Artificial Intelligence and Statistics
 Activelearning with disagreement graphs,2019, In International Conference on Machine Learning
 Adaptation based on generalizeddiscrepancy,1532, J
 Adaptiveregion-based active learning,2020, In Hal DaUme In and Aarti Singh (eds
 Active multi-kernel domain adaptation forhyperspectral image classification,2018, Pattern Recognition
 Discriminative active learning,2019, arXiv preprintarXiv:1907
 Budgeted nonparametric learning from data streams,2010, In Pro-ceedings of the 27th International Conference on International Conference on Machine Learning
 Black-box optimization of noisy functions withunknown smoothness,2015, In Neural Information Processing Systems
 Towards active learning on graphs: An error bound minimization approach,2012, In2012 IEEE 12th International Conference on Data Mining
 A data-driven statistical model for predicting the critical temperature of a supercon-ductor,2018, Computational Materials Science
 A bound on the label complexity of agnostic active learning,2007, In Proceedings of the24th international conference on Machine learning
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Probability inequalities for sums of bounded random variables,1994, In The CollectedWorks of Wassily Hoeffding
 Off to a good start: Using clustering to selectthe initial training set in active learning,2010, In FLAIRS Conference
 Submodular optimization with submodular cover and submodularknapsack constraints,2013, In Advances in Neural Information Processing Systems
 Active image segmentation propagation,2016, In 2016 IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Clustering by means of medoids,1987, Data Analysis based onthe L1-Norm and Related Methods
 Learning fromless data: A unified data subset selection and active learning framework for computer vision,2019, In2019 IEEE Winter Conference on Applications of Computer Vision (WACV)
 Adam: A method for stochastic optimization,2015, In Yoshua Bengioand Yann LeCun (eds
 A large-scale studyon regularization and normalization in gans,2019, In International Conference on Machine Learning
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Global optimization of lipschitz functions,2017, In InternationalConference on Machine Learning
 Domain adaptation: Learning boundsand algorithms,2009, In COLT
 Empirical bernstein bounds and sample variance penaliza-tion,2009, arXiv preprint arXiv:0907
 Foundations of machine learning,2018, MITpress
 Unified deep superviseddomain adaptation and generalization,2017, In Proceedings of the IEEE International Conference onComputer Vision
 An analysis of approximations formaximizing submodular set functions¡ªi,1978, Mathematical programming
 Readingdigits in natural images with unsupervised feature learning,2011, In NIPS Workshop on Deep Learningand Unsupervised Feature Learning 2011
 A sub-quadratic exact medoid algorithm,2017, In Artificial Intelli-gence and Statistics
 Boosting for regression transfer,2010, In Proceedings of the 27th Interna-tional Conference on Machine Learning (ICML)
 A simple and fast algorithm for k-medoids clustering,2009, Expertsystems with applications
 Scikit-learn: Machine learning in Python,2011, Journal of Machine Learning Research
 Active domain adaptation viaclustering uncertainty-weighted embeddings,2020, arXiv preprint arXiv:2010
 Domain adaptationmeets active learning,2010, In Proceedings of the NAACL HLT 2010 Workshop on Active Learning forNatural Language Processing
 Minimisation of data collection by active learning,1995, InProceedings ofICNN'95 - International Conference on Neural Networks
 Adapting visual category models tonew domains,2010, In Proceedings of the 11th European Conference on Computer Vision: Part IV
 Activesupervised domain adaptation,2011, In Joint European Conference on Machine Learning and KnowledgeDiscovery in Databases
 Active learning for convolutional neural networks: A core-setapproach,2018, In International Conference on Learning Representations
 Active learning literature survey,2010, University of Wisconsin
 Deep active learning: Unified andprincipled method for query and training,2020, In International Conference on Artificial Intelligenceand Statistics
 Optimised kd-trees for fast image descriptor matching,2008, In2008 IEEE Conference on Computer Vision and Pattern Recognition
 Variational adversarial active learning,2019, InProceedings of the IEEE International Conference on Computer Vision
 Few-shot domain adaptation by causal mecha-nism transfer,2020, In International Conference on Machine Learning
 Stochastic simultaneous optimistic optimiza-tion,2013, In International Conference on Machine Learning
 Nuclear discrepancy for single-shot batch activelearning,2019, Machine Learning
 Querying discriminative and representative samples for batch modeactive learning,2015, ACM Trans
 Using document summarization techniquesfor speech data subset selection,2013, In Proceedings of the 2013 Conference of the North AmericanChapter of the Association for Computational Linguistics: Human Language Technologies
 Bridging theory and algorithmfor domain adaptation,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
 On localized discrepancy fordomain adaptation,2020, arXiv preprint arXiv:2008
 Submodular attributeselection for action recognition in video,2014, In Z
