title,year,conference
 Neural CombinatorialOptimization with Reinforcement Learning,2016, ArXiv
 Learning 2-optheuristics for the traveling salesman problem via deep reinforcement learning,2020, In Asian Conferenceon Machine Learning
 Ant colony optimization,2006, IEEE computationalintelligence magazine
 Learning to solve vehicle routing problems with timewindows through joint attention,2020, arXiv preprint arXiv:2006
 Generalize a small pre-trained model to arbitrarilylarge TSP instances,2020, arXiv preprint arXiv:2012
 An extension of the Lin-Kernighan-Helsgaun TSP solver for constrained travelingsalesman and vehicle routing problems,2017, Roskilde: Roskilde University
 Neural Networks and Physical Systems with Emergent Collective ComputationalAbilities,0027, Proceedings of the National Academy of Sciences of the United States of America
 Neural large neighborhood search for the capacitated vehiclerouting problem,2020, In European Conference on Artificial Intelligence
 Deep learning assisted heuristic tree search forthe container pre-marshalling problem,2020, Computers & Operations Research
 Learning a latent search space for routingproblems using variational autoencoders,2021, In International Conference on Learning Representations
 An efficient graph convolutional networktechnique for the travelling salesman problem,2019, arXiv preprint arXiv:1906
 Learning combinatorialoptimization algorithms over graphs,2017, In I
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Deep policy dynamic program-ming for vehicle routing problems,2021, arXiv preprint arXiv:2102
 In H,2020, Larochelle
 Reinforcementlearning for solving the vehicle routing problem,2018, In Advances in Neural Information ProcessingSystems
 A deep reinforcement learning algorithm using dy-namic attention model for vehicle routing problems,2019, In International Symposium on IntelligenceComputation and Applications
 Attention is all you need,2017, In I
 Learningcombinatorial optimization on graphs: A survey with applications to networking,2020, IEEE Access
 A unified solutionframework for multi-attribute vehicle routing problems,2014, European Journal of Operational Research
 Pointer networks,2015, In Advances in NeuralInformation Processing Systems
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine Learning
 Learning improvement heuristicsfor solving routing problems,2021, IEEE Transactions on Neural Networks and Learning Systems
 Step-wise deep learning models for solvingrouting problems,2021, IEEE Transactions on Industrial Informatics
 Learning to dispatchfor job shop scheduling via deep reinforcement learning,2020, In Advances in Neural InformationProcessing Systems
