title,year,conference
 The surprising powerof graph neural networks with random node initialization,2020, arXiv preprint arXiv:2010
 On Weisfeiler-lemaninvariance: Subgraph counts and related graph properties,2020, Journal of Computer and SystemSciences
 Breaking the limits of message passing graph neural netWorks,2021, arXiv preprintarXiv:2106
 Improving graphneural network expressivity via subgraph isomorphism counting,2020, arXiv preprint arXiv:2006
 Gnn-film: Graph neural networks with feature-wise linear modulation,2020, InInternational Conference on Machine Learning
 Alchemy: A quantum chemistry datasetfor benchmarking ai models,2019, arXiv preprint arXiv:1906
 On the equivalence between graphisomorphism testing and function approximation with gnns,2019, arXiv preprint arXiv:1905
 Principalneighbourhood aggregation for graph nets,2020, arXiv preprint arXiv:2004
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In Advances in neural information processing systems
 Understanding the representation power ofgraph neural networks in learning graph topology,2019, arXiv preprint arXiv:1907
 Neuralmessage passing for quantum chemistry,2017, In Proceedings of the 34th International Conference onMachine Learning-Volume 70
 Probability inequalities for sums of bounded random variables,1994, In The collectedworks of Wassily Hoeffding
 Open graph benchmark: Datasets for machine learning on graphs,2020, arXivpreprint arXiv:2005
 Junction tree variational autoencoder formolecular graph generation,2323, In International Conference on Machine Learning
 Conflict propagation and component recursion for canonicallabeling,2011, In International Conference on Theory and Practice of Algorithms in (Computer)Systems
 Particle filter networks with application to visuallocalization,2018, In Conference on robot learning
 Directional message passing for moleculargraphs,2020, arXiv preprint arXiv:2003
 Understanding attention and generalizationin graph neural networks,2019, arXiv preprint arXiv:1905
 A property testing frameworkfor the theoretical expressivity of graph kernels,2018, In IJCAI
 Distance encoding-design provablymore powerful gnns for structural representation learning,2020, arXiv preprint arXiv:2009
 What graph neural networks cannot learn: depth vs width,2019, In InternationalConference on Learning Representations
 Discriminative particle filterreinforcement learning for complex partial observations,2019, In International Conference on LearningRepresentations
 Particle filter recurrent neural networks,2020, InProceedings of the AAAI Conference on Artificial Intelligence
 Invariant and equivariant graphnetworks,2018, arXiv preprint arXiv:1812
 Provably powerful graphnetworks,2019, arXiv preprint arXiv:1905
 Strongly regular graphs,2021, http://users
 Weisfeiler and leman go neural: Higher-order graph neural networks,2019, InProceedings ofthe AAAI Conference on Artificial Intelligence
 Weisfeiler and leman go sparse: Towardsscalable higher-order graph embeddings,2020, Advances in Neural Information Processing Systems
 Relational pooling forgraph representations,2019, In International Conference on Machine Learning
 Quantumchemistry structures and properties of 134 kilo molecules,2014, Scientific data
 Enumeration of 166billion organic small molecules in the chemical universe database gdb-17,2012, Journal of chemicalinformation and modeling
 Random features strengthen graph neuralnetworks,2020, arXiv preprint arXiv:2002
 Understanding machine learning: From theory toalgorithms,2014, Cambridge university press
 On the equivalence between positional nodeembeddings and structural graph representations,2019, In International Conference on Learning Repre-sentations
 Graph attention networks,2017, arXiv preprint arXiv:1710
 Building powerful and equivariant graphneural networks with structural message-passing,2020, arXiv e-prints
 Position-aware graph neural networks,2019, In InternationalConference on Machine Learning
 Graph random neural features for distance-preserving graph representations,2020, In International Conference on Machine Learning
2 Impact of sequential individualization:We now study the impact of sequential individualization of PF-GNN,2022, In the ablation study of themain paper
