title,year,conference
 On instabilitiesof deep learning in image reconstruction and the potential costs of ai,2020, Proceedings of the NationalAcademy of Sciences
 Synthesizing robust adversarial examples,2018, InInternational Conference on Machine Learning (ICML)
 Proper network interpretability helps adversarial robustness in classification,2020, In Interna-tional Conference on Machine Learning (ICML)
 Towards evaluating the robustness of neural networks,2017, In IEEESymposium on Security and Privacy (S&P)
 Unlabeleddata improves adversarial robustness,2019, In Advances in Neural Information Processing Systems(NeurIPS)
 Ead: elastic-net attacks todeep neural networks via adversarial examples,2017, arXiv
 Shapeshifter: Robustphysical adversarial attack on faster r-cnn object detector,2018, In Joint European Conference onMachine Learning and Knowledge Discovery in Databases (ECML)
 Adversarial robustness: From self-supervised pretraining to fine-tuning,2020, In IEEE/CVF Conference on Computer Vision and PatternRecognition (CVPR)
 Sign-opt:A query-efficient hard-label adversarial attack,2019, arXiv
 Seq2sick: Evaluatingthe robustness of sequence-to-sequence models with adversarial examples,2020, In Proceedings of theAAAI Conference on Artificial Intelligence (AAAI)
 Certified adversarial robustness via randomizedsmoothing,2019, In International Conference on Machine Learning
 Imagenet: A large-scalehierarchical image database,2009, In Computer Vision and Pattern Recognition
 Evading Defenses to Transferable AdversarialExamples by Translation-Invariant Attacks,2019, In CVPR
 Robust physical-world attacks on deep learning visual classification,2018, In Proceedings ofthe Conference on Computer Vision and Pattern Recognition (CVPR)
 Adversarial attacks on medical machine learning,2019, Science
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Deep residual learning for imagerecognition,2015, CoRR
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Adversarial camera stickers: A physical camera-basedattack on deep learning systems,2019, In International Conference on Machine Learning (ICML)
 Practical no-box adversarial attacks against dnns,2020, Advancesin Neural Information Processing Systems (NeurIPS)
 Defense againstAdversarial Attacks Using High-Level Representation Guided Denoiser,2018, arXiv:1712
 signSGD via zeroth-order oracle,2019, InInternational Conference on Learning Representations (ICLR)
 Delving into Transferable AdversarialExamples and Black-box Attacks,2017, arXiv:1611
 Foveation-based mechanismsalleviate adversarial examples,2015, arXiv preprint arXiv:1511
 Magnet: a two-pronged defense against adversarial examples,2017, In theConference on Computer and Communications Security (CCS)
 On detecting adversarialperturbations,2017, arXiv preprint arXiv:1702
 On the Limitations ofDenoising Strategies as Adversarial Defenses,2020, arXiv:2012
 Advmind: Inferring adversaryintent of black-box attacks,2020, In the International Conference on Knowledge Discovery & DataMining (KDD)
 Transferability in Machine Learning: fromPhenomena to Black-Box Attacks using Adversarial Samples,2016, arXiv:1605
 The limitations of deep learning in adversarial settings,2016, In IEEE European Symposium onSecurity and Privacy (EuroS&P)
 Practical Black-Box Attacks against Machine Learning,2017, arXiv:1602
 Adversarial manipulation of deeprepresentations,2015, arXiv preprint arXiv:1511
 Denoised smoothing: Aprovable defense for pretrained classifiers,2020, In Advances in Neural Information Processing Systems(NeurIPS)
 Grad-CAM: Visual Explanations from Deep Networks via Gradient-basedLocalization,2020, International Journal of Computer Vision
 Adversarial examples on object recognition: A comprehen-Sive survey,2020, ACM Computing Surveys (CSUR)
 Very Deep Convolutional Networks for Large-Scale ImageRecognition,2015, In International Conference on Learning Representations (ICLR)
 Iden-tification of attack-specific signatures in adversarial examples,2021, arXiv preprint arXiv:2110
 Generating adversarial computer programs using optimized obfuscations,2021, InInternational Conference on Learning Representations (ICLR)
 Re-thinking the inception architecture for computer vision,2015, CoRR
 On adaptive attacks toadversarial example defenses,2020, arXiv preprint arXiv:2002
 Adversarial examples detection and analysis with layer-wise autoencoders,2020, arXiv preprintarXiv:2006
 Provable defenses against adversarial examples via the convex outeradversarial polytope,2017, arXiv preprint arXiv:1711
 Wasserstein adversarial examples via projected sinkhorniterations,2019, In International Conference on Machine Learning
 Fast is better than free: Revisiting adversarial training,2020, InInternational Conference on Learning Representations (ICLR)
 Spatially transformedadversarial examples,2018, In International Conference on Learning Representations (ICLR)
 Adversarialexamples for semantic segmentation and object detection,2017, In Proceedings of the IEEE InternationalConference on Computer Vision (ICCV)
 Interpreting adversarial examples by activation promotion and suppression,2019, arXiv preprintarXiv:1904
 Structured adversarial attack: Towards general implementation and betterinterpretability,2019, In International Conference on Learning Representations (ICLR)
 Evading real-time person detectors by adversarial t-shirt,2019, arXiv preprintarXiv:1910
 Ml-loo: Detectingadversarial examples with feature attribution,2020, In Proceedings of the AAAI Conference on ArtificialIntelligence (AAAI)
 Beyond a Gaussian Denoiser:Residual Learning of Deep CNN for Image Denoising,2017, IEEE Transactions on Image Processing
