title,year,conference
 Pan-private uniformity testing,2020, In Conference onLearning Theory (COLT)
 Element level differential privacy: The right granularityof privacy,2019, arXiv preprint arXiv:1912
 Separating local & shuffled differential privacy via histograms,2020, InInformation-Theoretic Cryptography (ITC) 2020
 Connecting robust shuffle privacyand pan-privacy,2021, In Symposium on Discrete Algorithms (SODA)
 Differentially private summation withmulti-message shuffling,2019, Arxiv
 Private empirical risk minimization: Efficientalgorithms and tight error bounds,2013, In Foundations of Computer Science (FOCS)
 Private stochasticconvex optimization with optimal rates,2019, In Neural Information Processing Systems (NeurIPS)
 On the round complexity of theshuffle model,2020, In Rafael Pass and Krzysztof Pietrzak
 Prochlo: Strong privacyfor analytics in the crowd,2017, In Symposium on Operating Systems Principles (SOSP)
 Convex optimization: Algorithms and complexity,2015, Foundations and Trends®in Machine Learning
 The discrete gaussian for differentialprivacy,2020, In Neural Information Processing Systems (NeurIPS)
 Optimal lower bound for differentially privatemulti-party aggregation,2012, In European Symposium on Algorithms (ESA)
 Broadening the scope of differential privacy using metrics,2013, In Privacy Enhanc-ing Technologies Symposium (PETS)
 Distributeddifferential privacy via shuffling,2019, In Conference on the Theory and Applications of CryptographicTechniques (EUROCRYPT)
 Lower bounds for locally private estimation via communicationcomplexity,2019, In Conference on Learning Theory (COLT)
 Minimax optimal procedures for locallyprivate estimation,2018, Journal of the American Statistical Association
 The algorithmic foundations of differential privacy,2014, Foundationsand TrendsR in Theoretical Computer Science
 Calibrating noise to sensitivity inprivate data analysis,2006, In Theory of Cryptography Conference (TCC)
 Pan-privatestreaming algorithms,2010, In Innovations in Computer Science (ICS)
 Boosting and differential privacy,2010, In 2010 IEEE51stAnnual Symposium on Foundations ofComputer Science
 Amplification by shuffling: From local to central differential privacy via anonymity,2019, InSymposium on Discrete Algorithms (SODA)
 Private stochastic convex optimization: Optimalrates in linear time,2020, In Symposium on the Theory of Computing (STOC)
 Hiding among the clones: A simple andnearly optimal analysis of privacy amplification by shuffling,2021, In Symposium on the Foundations ofComputer Science (FOCS)
 Scalable and differentially private distributedaggregation in the shuffled model,2019, Arxiv
 On the power ofmultiple anonymous messages,2021, In Conference on the Theory and Applications of CryptographicTechniques (EUROCRYPT)
 Cobalt: Telemetry with built-in privacy,2021, https://fuchsia
 The role of interactivity in localdifferential privacy,2019, In Symposium on the Foundations of Computer Science (FOCS)
 Ad-vances and open problems in federated learning,2019, arXiv preprint arXiv:1912
 The distributed discrete gaussian mechanism forfederated learning with secure aggregation,2021, In Neural Information Processing Systems (NeurIPS)
 An optimal method for stochastic composite optimization,2012, Mathematical Program-ming
 Private federated learning without a trusted server: Optimalalgorithms for convex losses,2021, arXiv preprint arXiv:2106
 Smooth minimization of non-smooth functions,2005, Mathematical Programming
 Differentially private multi-armedbandits in the shuffle model,2021, arXiv preprint arXiv:2106
