title,year,conference
 Overcoming multi-model forgetting,2019, In Proceedings of the 36thInternational Conference on Machine Learning
 ProxylessNAS: Direct neural architecture search on target taskand hardware,2019, In International Conference on Learning Representations
 A downsampled variant of imagenet as analternative to the cifar datasets,2017, arXiv preprint arXiv:1707
 Fairnas: Rethinking evaluation fairness of weightsharing neural architecture search,2019, arXiv preprint arXiv:1907
 Autoaugment:Learning augmentation policies from data,2018, arXiv preprint arXiv:1805
 Searching for a robust neural architecture in four gpu hours,2019, In Pro-ceedings of the IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Nas-bench-201: Extending the scope of reproducible neural architecturesearch,2020, In International Conference on Learning Representations (ICLR)
 Sigmoid-weighted linear units for neural networkfunction approximation in reinforcement learning,2018, Neural Networks
 Meta-learning of neuralarchitectures for few-shot learning,2020, In Proceedings of the IEEE/CVF Conference on ComputerVision and Pattern Recognition
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In Proceedings of the 34th International Conference on Machine Learning -Volume 70
 Single path one-shot neural architecture search with uniform sampling,2019, arXiv preprintarXiv:1904
 Searching for mobilenetv3,2019, In Pro-ceedings of the IEEE International Conference on Computer Vision
 Squeeze-and-excitation networks,2018, In Proceedings of the IEEEconference on computer vision and pattern recognition
 A new measure of rank correlation,1938, Biometrika
 Block-wisely supervised neural architecture search with knowledge distillation,2020, InProceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition
 Towards fast adaptation of neural architectures with meta learning,2020, In Interna-tional Conference on Learning Representations
 Darts+: Improved differentiable architecture search with early stopping,2019, arXivpreprint arXiv:1909
 Darts: Differentiable architecture search,2018, arXivpreprint arXiv:1806
 On first-order meta-learning algorithms,2018, arXivpreprint arXiv:1803
 Cream of the crop: Dis-tilling prioritized paths for one-shot neural architecture search,2020, Advances in Neural InformationProcessing Systems
 Efficient neural architecturesearch via parameter sharing,2018, In International Conference on Machine Learning
 Searching for activation functions,2017, arXivpreprint arXiv:1710
 Mo-bilenetv2: Inverted residuals and linear bottlenecks,2018, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Meta architecture search,2019, Advances inNeural Information Processing Systems
 Efficientnet: Rethinking model scaling for convolutional neural net-works,2019, In International Conference on Machine Learning
 Mixconv: Mixed depthwise convolutional kernels,2019, arXiv preprintarXiv:1907
 Mnasnet: Platform-aware neural architecture search for mobile,2019, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 M-nas: Meta neural architecture search,2020, InAAAI
 Overcoming multi-model forget-ting in one-shot nas with diversity maximization,2020, In Proceedings of the IEEE/CVF Conferenceon Computer Vision and Pattern Recognition
