title,year,conference
 Learning representations andgenerative models for 3d point clouds,2018, In International conference on machine learning
 Invariant risk minimization,2019, arXivpreprint arXiv:1907
 Objectnet: A large-scale bias-controlled dataset for pushing the limits of object recognitionmodels,2019, In Advances in Neural Information Processing Systems
 Controlling selection bias in causal inference,2012, In Artificial Intelligence andStatistics
 Causal inference and the data-fusion problem,2016, Proceedings of the NationalAcademy of Sciences
 Measuring abstract reasoning inneural networks,2018, In International conference on machine learning
 Simulation as an engine of physical sceneunderstanding,2013, Proceedings of the National Academy of Sciences
 A theory of independent mechanisms for extrapolation ingenerative models,2021, In 35th AAAI Conference on Artificial Intelligence: A Virtual Conference
 Understanding disentangling in β-VAE,2018, arXiv preprint arXiv:1804
 Group equivariant convolutional networks,2016, In International conference onmachine learning
 Gauge equivariant convolutional networksand the icosahedral cnn,2019, In International Conference on Machine Learning
 Are neural nets modular? inspecting func-tional modularity through differentiable weight masks,2021, In International Conference on Learning Represen-tations
 Underspecification presents challengesfor credibility in modern machine learning,2020, arXiv preprint arXiv:2011
 How We Learn: Why Brains Learn Better Than Any Machine,2020,
 Imagenet: A large-scale hierarchicalimage database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 A framework for the quantitative evaluation of disentangledrepresentations,2018, In In International Conference on Learning Representations
 Diagvib-6: A diagnostic benchmark suite for vision models in the presence ofshortcut and generalization opportunities,2021, In Proceedings of the IEEE/CVF International Conference onComputer Vision
 A comparative studyof methods for measurement of energy of computing,2019, Energies
 Clusterability inneural networks,2021, arXiv preprint arXiv:2103
 Five points to checkwhen comparing visual perception in humans and machines,2021, Journal of Vision
 Shortcut learning in deep neural networks,2020, Nature Machine Intelligence
 On the transferof inductive bias from simulation to the real world: a new disentanglement dataset,2019, In Advances in NeuralInformation Processing Systems
 Inductive biases for deep learning of higher-level cognition,2020, arXiv preprintarXiv:2011
 On the binding problem in artificial neuralnetworks,2020, arXiv preprint arXiv:2012
 Deep residual learning for image recognition,2016, InProceedings of the IEEE conference on computer vision and pattern recognition
 Invariant causal prediction for nonlinear mod-els,2018, Journal of Causal Inference
 Benchmarking neural network robustness to common corruptions andperturbations,2019, Proceedings of the International Conference on Learning Representations
 Causal inference: What if,2020, Boca Raton: Chapman & Hall/CRC
 beta-VAE: Learning basic visual concepts with a constrained variationalframework,2017, In International Conference on Learning Representations
 Densely connected convolutionalnetworks,2017, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Unsupervised feature extraction by time-contrastive learning and non-linear ica,2016, In Proceedings of the 30th International Conference on Neural Information Processing Systems
