title,year,conference
 Simultaneous analysis of lasso and dantzigselector,2009, The Annals of Statistics
 Performance of a blockwise approach invariable selection using linkage disequilibrium information,2015, BMC Bioinformatics
 Higher criticism for detecting sparse heterogeneous mixtures,2004, TheAnnals of Statistics
 Compressed sensing,2006, IEEE Transactions on Information Theory
 Sparse solution of underdeterminedsystems of linear equations by stagewise orthogonal matching pursuit,2012, IEEE Transactions onInformation Theory
 Large-scale simultaneous hypothesis testing: the choice of a null hypothesis,2004, Journalof the American Statistical Association
 Variable selection via nonconcave penalized likelihood and its oracleproperties,2001, Journal of the American Statistical Association
 A selective overview of variable selection in high dimensional featurespace,2010, Statistica Sinica
 Risks of large portfolios,2015, Journal of Econometrics
 A comparison of the lassoand marginal regression,2012, The Journal of Machine Learning Research
 UPS delivers optimal phase diagram in high-dimensional variableselection,2012, The Annals of Statistics
" Comment on “Estimating false discovery proportion under arbitrary covariance de-pendence"" by Fan et al",2012, Journal of the American Statistical Association
 Rare and weak effects in large-scale inference: methods and phasediagrams,2016, Statistica Sinica
 Support recovery without incoherence: A case for nonconvexregularization,2017, The Annals of Statistics
 Stability selection,2010, Journal of the Royal StatisticalSociety: Series B (Statistical Methodology)
 Oracle and adaptive compound decision rules for false discoveryrate control,2007, Journal of the American Statistical Association
 Regression shrinkage and selection via the lasso,1996, Journal of the Royal StatisticalSociety: Series B (Statistical Methodology)
 Apower analysis for knockoffs with the lasso coefficient-difference statistic,2020, arXiv preprintarXiv:2007
 Nearly unbiased variable selection under minimax concave penalty,2010, The Annals ofStatistics
 Adaptive forward-backward greedy algorithm for learning sparse representations,2011, IEEETransactions on Information Theory
 On model selection consistency of lasso,2006, The Journal of Machine LearningResearch
 Thresholding procedures for high dimensional variable selection and statisticalestimation,2009, Advances in Neural Information Processing Systems
 The adaptive lasso and its oracle properties,2006, Journal of the American Statistical Association
 Regularization and variable selection via the elastic net,2005, Journal of theRoyal Statistical Society: Series B (Statistical Methodology)
