title,year,conference
 K-SVD: An algorithm for designing over-complete dictionaries for sparse representation,2006, IEEE Transactions on signal processing
 Infinite mixture prototypes forfew-shot learning,2019, In International Conference on Machine Learning
 Wasserstein barycenters can be computed in Polyno-mial time in fixed dimension,2021, J
 Data augmentation generative adversarialnetworks,2017, arXiv preprint arXiv:1711
 Latent Dirichlet allocation,2003, Journal of machineLearning research
 A closerlook at few-shot classification,2019, In 7th International Conference on Learning Representations
 Neu-ral approximate sufficient statistics for implicit models,2021, In 9th International Conference on Learn-ing Representations
 Representation learning via adversarially-contrastive optimaltransport,2020, In International Conference on Machine Learning
 Figr: Few-shot image generation with reptile,2019, arXiv preprintarXiv:1901
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, Advances in neuralinformation processing systems
 Imagenet: A large-scalehierarchical image database,2009, In 2009 IEEE Computer Society Conference on Computer Visionand Pattern Recognition (CVPR 2009)
 Towards a neural statistician,2017, In 5th International Confer-ence on Learning Representations
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In International Conference on Machine Learning
 Generative adversarial nets,2014, volume 27
 Deltagan: Towards diverse few-shotimage generation with sample-specific delta,2020, arXiv preprint arXiv:2009
 Matchinggan: Matching-based few-shot imagegeneration,2020, In 2020 IEEE International Conference on Multimedia and Expo (ICME)
 F2gan: Fusing-and-filling gan for few-shot image generation,2020, In Proceedings of the 28th ACM International Confer-ence on Multimedia
 Condensenet: Anefficient densenet using learned group convolutions,2018, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Set-to-sequence methods in machine learning:a review,2021, arXiv preprint arXiv:2103
 Adam: A method for stochastic optimization,2015, In 3rd Interna-tional Conference on Learning Representations
 Wasserstein em-bedding for graph learning,2021, In 9th International Conference on Learning Representations
 The mnist database of handwritten digits,1998, http://yann
 Settransformer: A framework for attention-based permutation-invariant neural networks,2019, In Interna-tional Conference on Machine Learning
 Dawson: A domain adaptive few shot generation frame-work,2020, arXiv preprint arXiv:2001
 Training invariant support vector machines usingselective sampling,2007, Large scale kernel machines
 A trainable optimaltransport embedding for feature aggregation and its relationship to attention,2021, In ICLR 2021-TheNinth International Conference on Learning Representations
 Conditional generative adversarial nets,2014, CoRR
 On first-order meta-learning algorithms,2018, arXivpreprint arXiv:1803
 Automated flower classification over a large num-ber of classes,2008, In Sixth Indian Conference on Computer Vision
 Pointnet: Deep learning on point setsfor 3d classification and segmentation,2017, In Proceedings of the IEEE conference on computer visionand pattern recognition
 Optimization as a model for few-shot learning,2016, 2016
 Imagenet large scale visual recognition challenge,2015, Int
 Rep theset: Neural networks for learning set representations,2020, In International conference on artificialintelligence and statistics
 Prototypical networks for few-shot learning,2017, InAdvances in Neural Information Processing Systems
 A prototype-oriented framework for unsupervised domain adaptation,2021, Advancesin Neural Information Processing Systems
 Match-ing networks for one shot learning,2016, In Daniel D
 Caltech-ucsd birds 200,2010, 2010
 Deep sets,2017, In NeurIPS
 Metagan: Anadversarial approach to few-shot learning,2018, NeurIPS
 Exploiting chain rule and Bayes’ theorem to compare proba-bility distributions,2021, Advances in Neural Information Processing Systems
 Non-parametric Bayesian dictionary learning for sparse image representations,2009, Advances in neuralinformation Processing systems
 Augmentable gamma belief networks,2016, The Journal ofMachine Learning Research
