title,year,conference
 Deep learning with differential privacy,2016, In Proceedings of the 2016 ACM SIGSACconference on computer and communications security
 Personalized federatedlearning with gaussian processes,2021, Advances in Neural Information Processing Systems
 Stochastic gradient descent tricks,2012, In Neural networks: Tricks of the trade
 Efficientlifelong learning with a-gem,2018, In International Conference on Learning Representations
 Emnist: Extending mnistto handwritten letters,2017, In 2017 International Joint Conference on Neural Networks (IJCNN)
 The mnist database of handwritten digit images for machine learning research,2012, IEEESignal Processing Magazine
 Animage is worth 16x16 words: Transformers for image recognition at scale,2020, arXiv preprintarXiv:2010
 Federated learning via synthetic data,2020, arXiv preprintarXiv:2008
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Sample-efficient deep learning for covid-19 diagnosis based on ct scans,2020, IEEE transactionson medical imaging
 Image quality metrics: Psnr vs,2010, ssim
 Federated visual classification with real-worlddata distribution,2020, In Computer Vision-ECCV 2020: 16th European Conference
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Scaffold: Stochastic controlled averaging for federated learning,2020, InInternational Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv PrePrintarXiv:1412
 Overcom-ing catastrophic forgetting in neural networks,2017, Proceedings of the national academy of sciences
 Limitations of the empirical fisher approx-imation for natural gradient descent,2019, In Proceedings of the 33rd International Conference onNeural Information Processing Systems
 Fedscale:Benchmarking model and system performance of federated learning,2021, In Proceedings of the FirstWorkshoP on Systems Challenges in Reliable and Secure Federated Learning
 Model-contrastive federated learning,2021, arXiv PrePrintarXiv:2103
 On the convergence offedavg on non-iid data,2019, arXiv PrePrint arXiv:1907
 No fear of heterogeneity:Classifier calibration for federated learning with non-iid data,2021, arXiv PrePrint arXiv:2106
 A tutorial on fisher information,2017, Journal of Mathematical Psychology
 A practical bayesian framework for backpropagation networks,1992, Neural comPu-tation
 Learning differentially privaterecurrent language models,2017, arXiv PrePrint arXiv:1710
 Continuallifelong learning with neural networks: A review,2019, Neural Networks
 Fetchsgd: Communication-efficient federated learning withsketching,2020, In International Conference on Machine Learning
 Overcoming forgetting in federated learning on non-iid data,2019, arXiv preprintarXiv:1910
 Differential privacy fordata and model publishing of medical data,2019, IEEE Access
 Tackling the objectiveinconsistency problem in heterogeneous federated optimization,2020, Advances in Neural InformationProcessing Systems
 Group normalization,2018, In Proceedings of the European conference oncomputer vision (ECCV)
 Federated accelerated stochastic gradient descent,2020, Advances inNeural Information Processing Systems
 Bayesian nonparametric federated learning of neural networks,2019, In Interna-tional Conference on Machine Learning
 Fixup initialization: Residual learning withoutnormalization,2019, arXiv preprint arXiv:1901
 Federatedlearning with non-iid data,2018, arXiv preprint arXiv:1806
 Deep leakage from gradients,2019, In Advances in NeuralInformation Processing Systems
0 and λ in FedCurv is 10-4 ,2018, In FedReg
