title,year,conference
 Learning de-biasedrepresentations with biased representations,2020, In International Conference on Machine Learning(ICML)
 Wisconsincard sorting test scores and clinical and sociodemographic correlates in schizophrenia: mul-tiple logistic regression analysis,2044, BMJ Open
 Fairness in machine learning,2017, Conference onNeural Information Processing Systems (NeurIPS) Tutorial
 Loss surfacesimplexes for mode connecting volumes and fast ensembling,2021, arXiv preprint arXiv:2102
 Random deep neural networks are biased towardssimple functions,2019, In H
 Input-output maps are strongly biasedtowards simple outputs,2018, Nature communications
 Essentially no barriersin neural network energy landscape,2018, In International conference on machine learning
 Diagvib-6: A diagnostic benchmark suite for vision modelsin the presence of shortcut and generalization opportunities,2021, In Proceedings of the IEEE/CVFInternational Conference on Computer Vision (ICCV)
 Imagenet-trained cnns are biased towards texture; increasing shape biasimproves accuracy and robustness,2019, In International Conference on Learning Representations(ICLR)
 Shortcut learning in deep neural networks,2020, NatureMachine Intelligence
 Fairness with-out demographics in repeated loss minimization,2018, In Jennifer Dy and Andreas Krause (eds
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Averaging weights leads to wider optima and better generalization,2018, arXiv preprintarXiv:1803
 On tables of random numbers,1963, Sankhya£º The Indian Journal of Statistics
 Visualizing the loss land-scape of neural nets,2018, In S
 dsprites: Disentanglementtesting sprites dataset,2017, https://github
 A surveyon bias and fairness in machine learning,2021, ACM Computing Surveys (CSUR)
 Chexnet: Radiologist-level pneumo-nia detection on chest x-rays with deep learning,2017, arXiv preprint arXiv:1711
 Masteringthe game of go with deep neural networks and tree search,2016, nature
 Training data-effiCient image transformers & distillation through attention,2021, InInternational Conference on Machine Learning
 Deep learning generalizes be-cause the parameter-function map is biased towards simple functions,2019, In International Confer-ence on Learning Representations
 Balanced datasetsare not enough: Estimating and mitigating gender bias in deep image representations,2019, In Pro-ceedings of the IEEE/CVF International Conference on Computer Vision
 Mimetics: Towards understanding human actions out ofcontext,2021, International Journal of Computer Vision
 Towards understanding generalization of deep learning: Perspectiveof loss landscapes,2017, arXiv preprint arXiv:1706
 Investigating bias and fairness in facialexpression recognition,2020, In European Conference on Computer Vision
 Wide residual networks,2016, In The British Machine VisionConference (BMVC)
