title,year,conference
 Preference-based policy learning,2011, In JointEuropean Conference on Machine Learning and Knowledge Discovery in Databases
 Batch active preference-based learning of reward functions,2018, InConference on Robot Learning
 Active preference-basedgaussian process regression for reward learning,2020, In Robotics: Science and Systems
 Rank analysis of incomplete block designs: I,1952, the methodof paired comparisons
 Exploration by random networkdistillation,2018, In International Conference on Learning Representations
 Ucb exploration via q-ensembles,2017, arXiv preprint arXiv:1706
 Deepreinforcement learning from human preferences,2017, In Advances in Neural Information ProcessingSystems
 Quantifying differencesin reward functions,2020, arXiv preprint arXiv:2006
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2018, In International Confer-ence on Machine Learning
 Inversereward design,2017, In Advances in Neural Information Processing Systems
 Provably efficient maximum entropyexploration,2019, In International Conference on Machine Learning
 Vime:Variational information maximizing exploration,2016, In Advances in Neural Information ProcessingSystems
 Rewardlearning from human preferences and demonstrations in atari,2018, In Advances in Neural InformationProcessing Systems
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations
 Sunrise: A simple unified frame-work for ensemble learning in deep reinforcement learning,2021, In International Conference on Ma-chine Learning
 Pebble: Feedback-efficient interactive reinforcementlearning via relabeling experience and unsupervised pre-training,2021, In International Conference onMachine Learning
 B-pref: Benchmarking preference-based reinforcement learning,2021, In Thirty-fifth Conference on Neural Information Processing Sys-tems Datasets and Benchmarks Track (Round 1)
 Efficient exploration via state marginal matching,2019, arXiv preprint arXiv:1906
 Scalableagent alignment via reward modeling: a research direction,2018, arXiv preprint arXiv:1811
 Behavior from the void: Unsupervised active pre-training,2021, arXiv preprintarXiv:2103
 Asynchronous methods for deep reinforcementlearning,2016, In International Conference on Machine Learning
 A policy gradient method for task-agnosticexploration,2021, In Proceedings of the AAAI Conference on Artificial Intelligence
 Deep exploration viabootstrapped dqn,2016, In Advances in neural information processing systems
 Count-based explo-ration with neural density models,2017, In International Conference on Machine Learning
 Curiosity-driven explorationby self-supervised prediction,2017, In International Conference on Machine Learning
 Self-supervised exploration via disagree-ment,2019, In International Conference on Machine Learning
 Online human training of a myoelectric prosthesis controller via actor-criticreinforcement learning,2011, In International Conference on Rehabilitation Robotics
 Active preference-based learn-ing of reward functions,2017, In Robotics: Science and Systems
 Trust regionpolicy optimization,2015, In International conference on machine learning
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 State entropymaximization with random encoders for efficient exploration,2021, In International Conference onMachine Learning (ICML)
 State entropymaximization with random encoders for efficient exploration,2021, arXiv preprint arXiv:2102
 Near-est neighbor estimates of entropy,2003, American journal of mathematical and management sciences
 Curl: Contrastive unsupervised representa-tions for reinforcement learning,2020, In International Conference on Machine Learning
 Incentivizing exploration in reinforcementlearning with deep predictive models,2015, arXiv preprint arXiv:1507
 Reinforcement learning: An introduction,2018, MIT Press
 The role of exploration in learning control,1992, In Handbook of Intelligent Control:Neural
 A bayesian approach for policy learning fromtrajectory preference queries,2012, In Advances in Neural Information Processing Systems
 A survey of preference-based reinforcement learning methods,2017, Journal of Machine Learning Research
 Recursively summarizing books with human feedback,2021, arXiv preprint arXiv:2109
 An optimization ap-proach to rough terrain locomotion,2010, In 2010 IEEE International Conference on Robotics andAutomation
