title,year,conference
 Analyzing and Introducing Structures in Deep Convolutional Neural Networks,2017, Theses
 Prevalence of neural collapse during the terminal phase ofdeep learning training,2020, Proceedings of the National Academy of Sciences
 Supervised deep sparse coding networks,2018, In 2018 25thIEEE International Conference on Image Processing (ICIP)
 Multilayer convolutional sparse modeling: Pursuitand dictionary learning,2018, IEEE Transactions on Signal Processing
 Deep dictionary learning: A parametricnetwork approach,2019, IEEE Transactions on Image Processing
 Deep network classification by scattering and homotopydictionary learning,2020, In International Conference on Learning Representations
 Separation and concentration in deep networks,2021, In InternationalConference on Learning Representations
 Evolutionary spectra and non-stationary processes,1965, Journal of the Royal Statis-tical Society: Series B (Methodological)
 A mathematical motivationfor complex-valued convolutional networks,2016, Neural computation
 Imagenet classification with deep convolutional neuralnetworks,2012, In Advances in Neural Information Processing Systems 25
 Learning multiple layers of features from tiny images,2009, Technical report
 Group invariant scattering,2012, Communications on Pure and Applied Mathematics
 Robust and interpretableblind image denoising via bias-free convolutional neural networks,2019, In International Conference onLearning Representations
 DCFNet: Deep neural network with decomposedconvolutional filters,2018, International Conference on Machine Learning
 Harmonic networks for image classification,2019, In Proceedings ofthe British Machine Vision Conference
 A learnable scatternet: Locally invariant convolutional layers,2019, In2019 IEEE International Conference on Image Processing
 An image is worth 16x16 words:Transformers for image recognition at scale,2021, ICLR
 Mlp-mixer: An all-mlp architecture forvision,2021, arXiv preprint arXiv:2105
 Deep residual learning for image recognition,2016, In 2016 IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Entropy-based algorithms for best basis selection,1992, IEEETransactions on Information Theory
 Ideal spatial adaptation by wavelet shrinkage,1994, Biometrika
 Compressed sensing,2006, IEEE Transactions on information theory
 Stable signal recovery from incomplete and inaccuratemeasurements,2006, Communications on Pure and Applied Mathematics: A Journal Issued by theCourant Institute of Mathematical Sciences
 Batch normalization: Accelerating deep network training by reducinginternal covariate shift,2015, In Proceedings of the 32nd International Conference on InternationalConference on Machine Learning - Volume 37
 Kymatio: Scattering transforms in python,2020, Journal of Machine Learning Research
