title,year,conference
 Neural network learning: Theoretical foundations,2009, CambridgeUniversity Press
 Adversarial transformation networks: Learning to generate adver-sarial examples,2017, arXiv preprint arXiv:1703
 End to end learning for self-driving cars,2016, NIPS Deep Learning Symposium
 Adversarial examples are not easily detected: Bypassing tendetection methods,2017, In Proceedings of the 10th ACM Workshop on Artificial Intelligence andSecurity
 Towards evaluating the robustness of neural networks,2017, In 2017IEEE Symposium on Security and Privacy
 Reliable evaluation of adversarial robustness with an ensembleof diverse parameter-free attacks,2019, arXiv preprint arXiv:2003
 Randaugment: Practical automateddata augmentation with a reduced search space,2020, IEEE Conf
 Clinically applicable deep learning for diagnosis and referral inretinal disease,2018, In Nature Medicine
 Improved regularization of convolutional neural networkswith cutout,2017, arXiv preprint arXiv:1708
 Sharpness-aware minimizationfor efficiently improving generalization,2021, In International Conference on Learning Representations
 Generalisation in humans and deep neural networks,2018, In Advances in Neural InformationProcessing Systems
 Imagenet-trained cnns are biased towards texture; increasing shape bias improvesaccuracy and robustness,2019, In International Conference on Learning Representations
 Size-independent sample complexity of neuralnetworks,2017, Information and Inference: A Journal of the IMA
 Deep Learning,2016, MIT Press
 Explaining and harnessing adversarialexamples,2015, Int
 Achieving Robustness in the Wild via Adversarial Mixing with DisentangledRepresentations,2019, arXiv preprint arXiv:1912
 AnAlternative Surrogate Loss for PGD-based Adversarial Testing,2020, arXiv preprint arXiv:1910
 MixuP as locally linear out-of-manifold reg-ularization,2019, In Proceedings of the AAAI Conference on Artificial Intelligence
 New Quality Measures for Adversarial Attacks with Applications toSecure Communication,2020, PhD thesis
 DeeP residual learning for imagerecognition,2016, IEEE Conf
 Identity mappings in deep residualnetworks,2016, In European conference on computer vision
 Benchmarking neural network robustness to common corrup-tions and perturbations,2019, Proceedings of the International Conference on Learning Representations
 Natural adversarialexamples,2019, arXiv preprint arXiv:1907
 Spatialtransformer networks,2014, In C
 Perceptual adversarial robustness: Defense againstunseen threat models,2021, In International Conference on Learning Representations
 Improv-ing robustness without sacrificing accuracy with patch gaussian augmentation,2019, arXiv preprintarXiv:1906
 Some methods of speeding up the convergence of iteration methods,2019, USSRComputational Mathematics and Mathematical Physics
 SemanticAdv:Generating Adversarial Examples via Attribute-conditional Image Editing,2019, arXiv preprintarXiv:1906
 Adversarialtraining can hurt generalization,2019, In ICML 2019 Workshop on Identifying and Understanding DeepLearning Phenomena
 The surprising effectiveness of linear unsupervised image-to-imagetranslation,2021, In 2020 25th International Conference on Pattern Recognition (ICPR)
 Springer International Publishing,2020, ISBN 978-3-319-24574-4
 Covariate shift adaptation byimportance weighted cross validation,2007, Journal of Machine Learning Research
 Intriguing properties of neural networks,2014, Int
 Between-class learning for image classifica-tion,2018, IEEE Conf
 Pattern Recog,2011,
 Neural Inform,2017, Process
 Statistical learning theory,1998, Wiley New York
 Examining the impact of blur onrecognition by convolutional networks,2016, arXiv preprint arXiv:1611
 Image quality assessment: fromerror visibility to structural similarity,2004, IEEE transactions on image processing
 Adversarial weight perturbation helps robust general-ization,2020, Adv
 Generatingadversarial examples with adversarial networks,2018, arXiv preprint arXiv:1801
 Aggregated residualtransformations for deep neural networks,2019, arXiv preprint arXiv:1611
 Understandingdeep learning requires rethinking generalization,2016, arXiv preprint arXiv:1611
 mixup: Beyond empiricalrisk minimization,2018, Int
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In CVPR
 We illustrate our algorithm usingSGD for clarity,2015, In practice
