title,year,conference
 Learning to generalizefrom sparse and underspecified rewards,2019, In ICML
 Unilmv2: Pseudo-masked language models for unifiedlanguage model pre-training,2020, In ICML
 Language models are few-shotlearners,2020, In H
 Tabfact: A large-scale dataset for table-based fact verification,2020, InInternational Conference on Learning Representations
 Iterativesearch for weakly supervised semantic parsing,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human Lan-guage Technologies
 TURL: table understanding throughrepresentation learning,2020, Proc
 Structure-grounded pretraining for text-to-SQL,2021, In Proceedings of the2021 Conference of the North American Chapter of the Association for Computational Linguis-tics: Human Language Technologies
 BERT: Pre-training of deepbidirectional transformers for language understanding,4171, In Proceedings of the 2019 Conference of10Published as a conference paper at ICLR 2022the North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Understanding tables with interme-diate pre-training,2020, In Findings of the Association for Computational Linguistics: EMNLP2020
 Weaklysupervised semantic parsing with abstract examples,2018, In Proceedings of the 56th Annual Meet-ing of the Association for Computational Linguistics (Volume 1: Long Papers)
 Weakly supervised semantic parsing bylearning from mistakes,2021, In Findings of the Association for Computational Linguistics: EMNLP2021
 Using database rule for weak supervised text-to-sql generation,2019, ArXiv
 TaPas: Weakly supervised table parsing via pre-training,4320, In Proceedings of the 58thAnnual Meeting of the Association for Computational Linguistics
 Search-based neural structured learning for se-quential question answering,2017, In Proceedings of the 55th Annual Meeting of the Associationfor Computational Linguistics (Volume 1: Long Papers)
 Memory augmentedpolicy optimization for program synthesis and semantic parsing,2018, In Proceedings of NIPS
 Asplit-and-recombine approach for follow-up query analysis,2019, In Proceedings of the 2019 Con-ference on Empirical Methods in Natural Language Processing and the 9th International JointConference on Natural Language Processing (EMNLP-IJCNLP)
 How far are wefrom effective context modeling? an exploratory study on semantic parsing in context twitter,2020, InIJCAI
 Awakening la-tent grounding from pretrained language models for semantic parsing,2022, In Findings of the As-sociation for Computational Linguistics: ACL-IJCNLP 2021
 A discrete hard EM approachfor weakly supervised question answering,2019, In Proceedings of the 2019 Conference on EmpiricalMethods in Natural Language Processing and the 9th International Joint Conference on NaturalLanguage Processing (EMNLP-IJCNLP)
 An-swering conversational questions on structured data without logical forms,1603, In Proceedings ofthe 2019 Conference on Empirical Methods in Natural Language Processing and the 9th In-ternational Joint Conference on Natural Language Processing (EMNLP-IJCNLP)
 Neural programmer: Inducing latent programswith gradient descent,2016, In Yoshua Bengio and Yann LeCun (eds
 Unik-qa: Unified representationsof structured and unstructured knowledge for open-domain question answering,2020, arXiv preprintarXiv:2012
 Exploring the limits of transfer learning with a unified text-to-texttransformer,2020, Journal of Machine Learning Research
 Learning contextual representations for semantic parsing withgeneration-augmented pre-training,2021, In Thirty-Fifth AAAI Conference on Artificial Intelligence
 Learn to combine linguistic and symbolic infor-mation for table-based fact verification,2020, In Proceedings of the 28th International Conferenceon Computational Linguistics
 Logic-level evidence retrieval and graph-basedverification network for table-based fact verification,2021, In Proceedings of the 2021 Confer-ence on Empirical Methods in Natural Language Processing
 On the potential oflexico-logical alignments for semantic parsing to SQL qUeries,2020, In Findings of the Association forComputational Linguistics: EMNLP 2020
 Knowledge-aware conver-sational semantic parsing over web tables,2019, In NLPCC
 Attention is all you need,2017, In Isabelle Guyon
 Learning semantic parsers from denotations withlatent structured alignments and abstract programs,2019, In Proceedings of the 2019 Conference onEmpirical Methods in Natural Language Processing and the 9th International Joint Confer-ence on Natural Language Processing (EMNLP-IJCNLP)
 Learning to synthesize datafor semantic parsing,2021, In Proceedings of the 2021 Conference of the North American Chapterof the Association for Computational Linguistics: Human Language Technologies
 TUTA:tree-based transformers for generally structured table pre-training,2021, In Feida Zhu
 Program en-hanced fact verification with verbalization and graph attention network,2020, In Proceedings ofthe 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)
 TaBERT: Pretraining forjoint understanding of textual and tabular data,2020, In Proceedings of the 58th Annual Meeting of13Published as a conference paper at ICLR 2022the Association for Computational Linguistics
 Spider: A large-scalehuman-labeled dataset for complex and cross-domain semantic parsing and text-to-SQL task,2018, InProceedings of the 2018 Conference on Empirical Methods in Natural Language Processing
 Grappa: Grammar-augmented pre-training for table semanticparsing,2021, In International Conference on Learning Representations
 Score: Pre-training for context representation in conversational semantic parsing,2021, In International Confer-ence on Learning Representations
 Macro grammars and holistic triggering forefficient semantic parsing,2017, In Proceedings of the 2017 Conference on Empirical Methods in Nat-ural Language Processing
 Seq2sql: Generating structured queries fromnatural language using reinforcement learning,2017, CoRR
 Grounded adaptation for zero-shotexecutable semantic parsing,2020, In Proceedings of the 2020 Conference on Empirical Methods inNatural Language Processing (EMNLP)
 LogicalFactChecker: Leveraging logical operationsfor fact checking with graph module network,2020, In Proceedings of the 58th Annual Meeting ofthe Association for Computational Linguistics
