title,year,conference
 Optuna:A next-generation hyperparameter optimization framework,2019, In Proceedings of the 25rd ACMSIGKDD International Conference on Knowledge Discovery and Data Mining
 Estimating or Propagating GradientsThrough Stochastic Neurons for Conditional Computation,2013, CoRR
 Algorithms for Hyper-ParameterOptimization,2011, In Advances in Neural Information Processing Systems
 EEG data augmentation using Wasserstein GAN,2573, In 2020 20th Inter-national Conference on Sciences and Techniques of Automatic Control and Computer Engineering(STA)
 Adeep learning architecture for temporal sleep stage classification using multivariate and multimodaltime series,2018, IEEE Transactions on Neural Systems and Rehabilitation Engineering
 A Group-Theoretic Framework for Data Augmen-tation,2020, In Advances in Neural Information Processing Systems (NeurIPS)
 A simple frameworkfor contrastive learning of visual representations,2020, In Proceedings of the 37th InternationalConference on Machine Learning (ICML)
 Subject-AwareContrastive Learning for Biosignals,2020, arXiv:2007
 AutoAugment:Learning Augmentation Strategies From Data,2019, In IEEE/CVF Conference on Computer Visionand Pattern Recognition (CVPR)
 Randaugment: Practical automateddata augmentation with a reduced search space,2020, In IEEE/CVF Conference on Computer Visionand Pattern Recognition Workshops (CVPRW)
 Adaptiveweighting scheme for automatic time-series data augmentation,2021, CoRR
 Machine-learning-based diagnostics ofeeg pathology,2020, NeuroImage
 Backpropagationthrough the Void: Optimizing control variates for black-box gradient estimation,2018, In InternationalConference on Learning Representations (ICLR)
 Faster AutoAugment:Learning Augmentation Strategies Using Backpropagation,2020, In Computer Vision - ECCV 2020
 Dreaming More Data: Class-dependent Distributions over Diffeomorphisms for Learned Data Augmentation,2016, In ArtificialIntelligence and Statistics
 Population Based Augmentation:Efficient Learning of Augmentation Policy Schedules,2019, In International Conference on MachineLearning (ICML)
 Categorical Reparameterization with Gumbel-Softmax,2017, InInternational Conference on Learning Representations
 Salientsleepnet:Multimodal salient wave detection network for sleep staging,2021, In International Joint Conferenceon Artificial Intelligence (IJCAI)
 Adam: A Method for Stochastic Optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Rotational data augmentation for electroencephalographicdata,2017, In 2017 39th Annual International Conference of the IEEE Engineering in Medicine andBiology Society (EMBC)
 ImageNet classification with deepconvolutional neural networks,2012, In Advances in neural information processing systems (NeurIPS)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 DADA: Differentiable Automatic Data Augmentation,2020, In ECCV
 Fast AutoAugment,2019, InAdvances in Neural Information Processing Systems (NeurIPS)
 Online Hyper-Parameter Learning for Auto-Augmentation Strategy,2019, In 2019 IEEE/CVFInternational Conference on Computer Vision (ICCV)
 DARTS: Differentiable Architecture Search,2019, InInternational Conference on Learning Representations (ICLR)
 The concrete distribution: A continuousrelaxation of discrete random variables,2017, In International Conference on Learning Representations(ICLR)
 Torchvision the Machine-Vision Package of Torch,2010, InProceedings of the 18th ACM International Conference on Multimedia
 Conditional Generative Adversarial Nets,2014, arXiv:1411
 Contrastive RepresentationLearning for Electroencephalogram Classification,2020, In Machine Learning for Health
 Montreal archive of sleep studies:an open-access resource for instrument benchmarking and exploratory research,2014, Journal of sleepresearch
 U-sleep: resilient high-frequency sleep staging,2021, NPJ digital medicine
 The American Academy of Sleep Medicine Inter-scorerReliability Program: Sleep Stage Scoring,2013, Journal of Clinical Sleep Medicine : JCSM : OfficialPublication of the American Academy of Sleep Medicine
 Deep learning-based electroencephalography analysis: a systematic review,2019, Journal ofNeural Engineering
 Learning From HeterogeneousEeg Signals with Differentiable Channel Reordering,2021, In ICASSP 2021 - 2021 IEEE InternationalConference on Acoustics
 Gradient Estimation Us-ing Stochastic Computation Graphs,2015, In Advances in Neural Information Processing Systems(NeurIPS)
 Best practices for convolutional neuralnetworks applied to visual document analysis,2003, In International Conference on Document Analysisand Recognition
 Improving Auto-Augment via Augmentation-Wise Weight Sharing,2020, In Advances in Neural Information ProcessingSystems
 Learning withMarginalized Corrupted Features,2013, In International Conference on Machine Learning (ICML)
 Data Augmentationfor EEG-Based Emotion Recognition with Deep Convolutional Neural Networks,2018, In MultiMediaModeling
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Effective Training of a Neural NetworkCharacter Classifier for Word Recognition,1996, In Advances in neural information processing systems
 Cross-session classification of mental workload levels using EEGand an adaptive deep learning model,2017, Biomedical Signal Processing and Control
 Adversarial AutoAugment,2020, In InternationalConference on Learning Representations (ICLR)
