title,year,conference
 Tensor decom-positions for learning latent variable models,2014, Journal of Machine Learning Research
 Snorkel drybell: A case study in deploying weaksupervision at industrial scale,2019, In Proceedings of the 2019 International Conference on Management ofData
 Combining labeled and unlabeled data with co-training,1998, In Proc
 On lipschitz embedding of finite metric spaces in hilbert space,1985, Israel Journal of Mathematics
 Optimal learning of mal-lows block model,2019, In Alina Beygelzimer and Daniel Hsu (eds
 When do noisy votes reveal the truth? ACMTrans,2167, Econ
 Estimating latent-variable graphical models using moments andlikelihoods,2014, In International Conference on Machine Learning
 Comparingthe value of labeled and unlabeled data in method-of-moments latent variable estimation,2021, In InternationalConference on Artificial Intelligence and Statistics (AISTATS)
 On reconstructing a hidden permu-tation,2014, In 17th Int’l Workshop on Approximation Algorithms for Combinatorial Optimization Problems(APPROX’14)
 A computational study of the kemeny rule for preferenceaggregation,2004, In Proceedings of the 19th national conference on Artifical intelligence (AAAI 04)
 Maximum likelihood estimation of observer error-rates usingthe em algorithm,1979, Applied statistics
 Neural rankingmodels with weak supervision,2017, In Proceedings of the 40th International ACM SIGIR Conferenceon Re-search and Development in Information Retrieval
 Distance based ranking models,1986, J
 Improved pattern learning for bootstrapped entity extraction,2014, InProceedings of the Eighteenth Conference on Computational Natural Language Learning
 Batch normalization: Accelerating deep network training by reducinginternal covariate shift,2015, In International conference on machine learning
 Comprehensive and reliable crowdassessment algorithms,2015, In Data Engineering (ICDE)
 Iterative learning for reliable crowdsourcing systems,2011, InAdvances in neural information processing systems
 Mathematics without numbers,1959, Daedalus
 A new measure of rank correlation,1938, Biometrika
 How to rank with few errors,2007, In Proceedings of the thirty-ninthannual ACM symposium on Theory of computing (STOC ’07)
 Non-Null Ranking Models,1957, I
 Analyzing and modeling rank data,2014, Chapman and Hall/CRC
 Estimation in exponential families on permutations,2016, The Annals of Statistics
 Universal Dependencies v2: An ever-growing multilingual treebank collection,2020, In Proceedings of the 12th Language Resources and Evalu-ation Conference
 The analysis of permutations,1975, J
 Stanza: A Python naturallanguage processing toolkit for many human languages,2020, In Proceedings of the 58th Annual Meeting ofthe Association for Computational Linguistics: System Demonstrations
 Estimation from indirect supervision withlinear moments,2016, In International conference on machine learning
 Training complex models withmulti-task weak supervision,2019, In Proceedings of the AAAI Conference on Artificial Intelligence
 Snorkel:Rapid training data creation with weak supervision,2018, In Proceedings of the 44th International Conferenceon Very Large Data Bases (VLDB)
 Overton: A data system formonitoring and improving machine-learned products,2020, In Proceedings of the 10th Annual Conference onInnovative Data Systems Research
 Multi-resolution weak supervisionfor sequential data,2019, In Advances in Neural Information Processing Systems 32
 An Introduction to Matrix Concentration Inequalities,2014, 2014
 Learning dependency structures for weak supervisionmodels,2019, In Proceedings of the 36th International Conference on Machine Learning (ICML 2019)
 Pt-ranking: A benchmarking platform for neural learning-to-rank,2020, arXiv preprintarXiv:2008
