title,year,conference
 Wasserstein robust reinforcement learning,2018, arXiv preprintarXiv:1907
 Improvingadversarial robustness via channel-wise activation suppressing,2020, In International Conference onLearning Representations
 Robust optimization,2009, Princetonuniversity press
 Evasion attacks against machine learning at test time,2013, In Joint Europeanconference on machine learning and knowledge discovery in databases
 Reliable evaluation of adversarial robustness with an ensembleof diverse parameter-free attacks,2206, In International conference on machine learning
 Robustbench: a standardized adversarialrobustness benchmark,2020, arXiv preprint arXiv:2010
 Three-playerwasserstein gan via amortised duality,2019, In International Joint Conference on Artificial Intelligence2019
1Erick Delage and Yinyu Ye,2010, Distributionally robust optimization under moment uncertainty withapplication to data-driven problems
 Distributional robustness and regularization in reinforcementlearning,2021, arXiv preprint arXiv:2003
 Distributionally robust stochastic optimization with wassersteindistance,2016, arXiv preprint arXiv:1604
 Wasserstein distributionally robust optimization andvariation regularization,2016, arXiv preprint arXiv:1712
 Parameterized rate-distortion stochastic encoder,4293, InHal DaUme III and Aarti Singh (eds
 Optimal transport for deep generative models: State of theart and research challenges,2009, In The 30th International Joint Conference on Artificial Intelligence(IJCAI)
 Minimax statistical learning with wasserstein distances,2018, In NeurIPS
 Virtual adversarial training: aregularization method for supervised and semi-supervised learning,2016, IEEE transactions on patternanalysis and machine intelligence
 Tidot: Ateacher imitation learning approach for domain adaptation with optimal transport,2019, In Zhi-HuaZhou (ed
 Distributionally robustlogistic regression,2015, In Proceedings of the 28th International Conference on Neural InformationProcessing Systems-Volume 1
 Certifying some distributional robustness withprincipled adversarial training,2018, In International Conference on Learning Representations
 CFlorian Tramer and Dan Boneh,2019, Adversarial training and robustness for multiple perturbations
 On adaptive attacks toadversarial example defenses,2020, Advances in Neural Information Processing Systems
 Improvingadversarial robustness requires revisiting misclassified examples,2020, In International Conference onLearning Representations
 Learning to attack with fewer pixels: A probabilistic post-hoc framework for refiningarbitrary dense adversarial attacks,2021, arXiv preprint arXiv:2010
 Neural topic model via optimaltransport,2021, In International Conference on Learning Representations (ICLR)
