title,year,conference
 Federated learning based on dynamic regularization,2021, In InternationalConference on Learning Representations
 Personalized federatedlearning with gaussian processes,2021, arXiv preprint arXiv:2106
 Feder-ated learning with personalization layers,2019, arXiv preprint arXiv:1912
 Federated learning with hierarchical clusteringof local updates to improve training on non-iid data,2020, In 2020 International Joint Conference onNeural Networks (IJCNN)
 Gpu accelerated t-distributedstochastic neighbor embedding,2019, Journal of Parallel and Distributed Computing
 Federated meta-learning with fastconvergence and efficient communication,2018, arXiv preprint arXiv:1802
 A closer lookat few-shot classification,2019, In International Conference on Learning Representations
 A new meta-baseline forfew-shot learning,2020, arXiv preprint arXiv:2003
 Fedhealth: A federated transferlearning framework for wearable healthcare,2020, IEEE Intelligent Systems
 Modular meta-learning with shrinkage,2019, arXiv preprintarXiv:1909
 Fine-tuning is fine in federated learning,2021, arXiv preprintarXiv:2108
 Emnist: Extending mnistto handwritten letters,2017, In 2017 International Joint Conference on Neural Networks (IJCNN)
 Exploiting shared represen-tations for personalized federated learning,2021, In Marina Meila and Tong Zhang (eds
 Adaptive personalized federatedlearning,2020, arXiv preprint arXiv:2003
 Bert: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 A baseline forfew-shot image classification,2019, arXiv preprint arXiv:1909
 Fedu: A uni-fied framework for federated multi-task learning with laplacian regularization,2021, arXiv preprintarXiv:2102
 Personalized federated learning: A meta-learning approach,2020, arXiv preprint arXiv:2002
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2017, In International Conference on Machine Learning
 Meta-learning with warped gradient descent,2019, arXiv preprint arXiv:1909
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the thirteenth international conference on artificial intelligence andstatistics
 Federated learning of a mixture of global and local models,2020, arXivpreprint arXiv:2002
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Momentum contrast forunsupervised visual representation learning,2020, In Proceedings of the IEEE/CVF Conference onComputer Vision and Pattern Recognition
 Mobilenets: Efficient convolutional neural networks formobile vision applications,2017, arXiv preprint arXiv:1704
 Improving federated learningpersonalization via model agnostic meta learning,2019, arXiv preprint arXiv:1909
 Decoupling representation and classifier for long-tailed recognition,2019, In InternationalConference on Learning Representations
 Learning multiple layers of features from tiny images,2009,2009
 Survey of personalization techniques forfederated learning,2020, In 2020 Fourth World Conference on Smart Trends in Systems
 Gradient-based meta-learning with learned layerwise metric andsubspace,2018, In International Conference on Machine Learning
 Ole: Orthogonal low-rank embedding-a plug and play geometric loss for deep learning,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Ditto: Fair and robust federated learningthrough personalization,2021, In International Conference on Machine Learning
 No fear of heterogeneity:Classifier calibration for federated learning with non-iid data,2021, arXiv preprint arXiv:2106
 Three approaches forpersonalization with applications to federated learning,2020, arXiv preprint arXiv:2002
 Communication-efficientlearning of deep networks from decentralized data,2017, In Proc
 Boil: Towards representationchange for few-shot learning,2021, In International Conference on Learning Representations
 Rapid learning or featurereuse? towards understanding the effectiveness of maml,2019, In International Conference on LearningRepresentations
 Meta-learning with latent embedding optimization,2018, arXiv preprintarXiv:1807
 Exact solutions to the nonlinear dynamicsof learning in deep linear neural networks,2013, arXiv preprint arXiv:1312
 Personalized federated learning usinghypernetworks,2021, arXiv preprint arXiv:2103
 Federated multi-tasklearning,2017, arXiv preprint arXiv:1705
 Personalized federated learning with moreauenvelopes,2020, Advances in Neural Information Processing Systems
 Visualizing data using t-sne,2008, Journal of machinelearning research
 Federated evaluation of on-device personalization,2019, arXiv preprint arXiv:1910
 Fedsteg: A federated transfer learningframework for secure image steganalysis,2020, IEEE Transactions on Network Science and Engineering
 Thedevil is the classifier: Investigating long tail relation classification with decoupling analysis,2020, arXivpreprint arXiv:2009
 Personalized federatedlearning with first order model optimization,2020, arXiv preprint arXiv:2012
 Federatedlearning with non-iid data,2018, arXiv preprint arXiv:1806
 Performance optimization of federated person re-identification via benchmarkanalysis,2020, In Proceedings of the 28th ACM International Conference on MuItimedia
 Collaborative unsuper-vised visual representation learning from decentralized data,2021, In Proceedings of the IEEE/CVFInternational Conference on Computer Vision
