title,year,conference
 Plasticity in brain development,1988, Scientific American
 Purposive behavior acqui-sition for a real robot by vision-based reinforcement learning,1996, Machine learning
 Dynamic node creation in backpropagation networks,1989, Connection science
 Cooperating with unknown teammates in complex domains: Arobot soccer case study ofad hoc teamwork,2015, In AAAI conference on artificial intelligence
 Curriculum learning,2009, In-ternational Conference on Machine Learning
 Learning from humans,2016, Springer hand-book ofrobotics
 Transfer learning in multi-agentreinforcement learning domains,2011, In European Workshop on Reinforcement Learning
 Reinforcement learning applied to linear quadratic regulation,1993, In Neural Infor-mation Processing Systems
 Policy transfer using rewardshaping,2015, In AAMAS
 Interactive policy learning through confidence-based auton-omy,2009, Journal of Artificial Intelligence Research
 Towards zero-shot autonomous inter-taskmapping through object-oriented task description,2017, In Workshop on Transfer in ReinforcementLearning (TiRL)
 A survey on transfer learning for multiagentreinforcement learning systems,2019, Journal OfArtifiCial Intelligence Research
 Autonomously reusingknowledge in multiagent reinforcement learning,2018, In International Joint Conference on ArtificialIntelligence
 Mushroomrl:Simplifying reinforcement learning research,2021, Journal of Machine Learning Research
 The cascade-correlation learning architecture,1990, Neural Information ProcessingSystems
 Regularization in reinforcement learning,2011, PhD thesis
 Error propagation for approximatepolicy and value iteration,2010, Advances in Neural Information Processing Systems
 Probabilistic policy reuse in a reinforcement learningagent,2006, In International joint conference on Autonomous agents and multiagent systems
 Probabilistic policy reuse for inter-tasktransfer learning,2010, Robotics and Autonomous Systems
 Reverse cur-riculum generation for reinforcement learning,2017, Conference on Robot Learning
 Boosting a weak learning algorithm by majority,1995, Information and Computation
 Extremely randomized trees,2006, Machine learning
 A distribution-free theory ofnonparametric regression,2006, Springer Science & Business Media
 Efficiently detecting switches against non-stationary opponents,2017, Autonomous Agentsand Multi-Agent Systems
 Barc: Backwardreachability curriculum for robotic reinforcement learning,2019, International Conference on Roboticsand Automation
 Self-paced curricu-lum learning,2015, AAAI Conference on Artificial Intelligence
 Self-paced deep reinforcementlearning,2020, Advances in Neural Information Processing Systems
 Multi-channel interactive reinforcement learning for sequential tasks,2020, Frontiers in Robotics and AI
 Stochastic abstract policies: Generalizingknowledge to improve reinforcement learning,2014, IEEE Transactions on Cybernetics
 Flexible shaping: How learning in small steps helps,2009, Cognition
 Least-squares policy iteration,2003, Journal of Machine LearningResearch
 Evaluation of constructive neuralnetworks with cascaded architectures,2002, Neurocomputing
 Transfer in reinforcement learning: a framework and a survey,2012, In ReinforcementLearning
 Transfer from multiple mdps,2011, Neural information pro-cessing systems
 Transfer of samples in batch reinforce-ment learning,2008, In International conference on Machine learning
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Error bounds for approximate policy iteration,2003, In ICML
 Error bounds for approximate value iteration,2005, In Proceedings ofthe National Confer-ence on Artificial Intelligence
 Source task creation for curricu-lum learning,2016, In International Conference on Autonomous Agents & Multiagent Systems
 Policy invariance under reward transformations:Theory and application to reward shaping,1999, In International Conference on Machine Learning(ICML)
 Functional gradient boosting based on residual network percep-tion,2018, International Conference on Machine Learning
 Markov decision processes,1990, Handbooks in operations research and managementscience
 Combining td-learning with cascade-correlation networks,2003, In-ternational Conference on Machine Learning
 Progressive neural networks,2016, arXiv preprintarXiv:1606
 The behavior of organisms,1941, an experimental analysis
 The strength of weak learnability,1990, Machine learning
 Starcraft micromanagement with reinforcementlearning and curriculum transfer learning,2018, IEEE Transactions on Emerging Topics in Computa-tional InteRigence
 Object-oriented curriculum generation for rein-forcement learning,2018, In International Conference on Autonomous Agents and MultiAgent Systems
 Residual policy learning,2018, arXivpreprint arXiv:1812
 Reinforcement learning: An introduction,2018, MIT press
 Au-tomatic curriculum graph generation for reinforcement learning agents,2017, AAAI Conference onArtificial Intelligence
 Global versus local constructive function approximation foron-line reinforcement learning,2005, Australasian Joint Conference on Artificial Intelligence
 On-line reinforcement learning using cascade constructiveneural networks,2005, International Conference on Knowledge-Based and Intelligent Information andEngineering Systems
 Preservation theorems for glivenko-cantelli and uniformglivenko-cantelli classes,2000, In High dimensional Probability II
