title,year,conference
 Resource man-agement and fairness for federated learning over wireless edge networks,2020, In 2020 IEEE 21stInternational Workshop on Signal Processing Advances in Wireless Communications (SPAWC)
 Diversem-best solutions in markov random fields,2012, In ECCV
 Deep submodular functions,2017, CoRR
 On the uncapacitated location problem,1977, Annals ofDiscrete Mathematics
 Heterogeneity for the win: One-shot federatedclustering,2021, arXiv preprint arXiv:2103
 Submodular functions and optimization,2005, Annals of discrete mathematics
 Near-optimal map inference for determinantalpoint processes,2012, In NeurIPS
 Active semi-supervised learning using submodular functions,2011, InUncertainty in Artificial Intelligence (UAI)
 Fairness withoutdemographics in repeated loss minimization,2018, In International Conference on Machine Learning
 Fast semidifferential-based submodular functionoptimization,2013, In ICML
 Oort: Efficient federatedlearning via guided participant selection,2020, arxiv
 On the convergence offedavg on non-iid data,2019, arXiv preprint arXiv:1907
 Accelerated greedy algorithms for maximizing submodular set functions,1978, In Opti-mization Techniques
 Lazier than lazy greedy,2015, In Proceedings of the Twenty-Ninth AAAI Conference on ArtificialIntelligence
 Coresets for data-efficient training ofmachine learning models,2020, In International Conference on Machine Learning
 Agnostic federated learning,2019, In Interna-tional Conference on Machine Learning
 An analysis of approximations for maximizingsubmodular set functions,1978, Mathematical Programming
 Client selection for federated learning With heterogeneousresources in mobile edge,2019, In ICC 2019-2019 IEEE International Conference on Communications
 Submodular meets structured: Finding diversesubsets in exponentially-large structured item sets,2014, In NeurIPS
 Communication-efficient federated learning via optimal clientsampling,2020, arXiv preprint arXiv:2007
 Fixing mini-batch sequencesWith hierarchical robust partitioning,2019, In Proceedings of the Twenty-Second International Conferenceon Artificial Intelligence and Statistics
 Fast multi-stage submodular maximization,2014, In ICML
 Gradient diversity: a key ingredient for scalable distributed learning,2018, In InternationalConference on Artificial Intelligence and Statistics
 Minimax curriculum learning: Machine teaching With desirabledifficulties and scheduled diversity,2018, In ICLR
