title,year,conference
 Continual learning in neural networks,2019, arXiv preprint arXiv:1910
 Online continual learning with maxi-mal interfered retrieval,2022,	In Advances in Neural Information Processing Sys-tems 32
 Gradient based sampleselection for online continual learning,1181, In Advances in Neural Information ProcessingSystems 32
 Continual lifelong learningin natural language processing: A survey,2020, In Proceedings of COLING
 Online learned continualcompression with adaptative quantization module,2019, arXiv preprint arXiv:1911
 Online fastadaptation and knowledge accumulation: a new approach to continual learning,2020, NeurIPS
 Incremental event detection via knowledgeconsolidation networks,2020, In Proceedings of EMNLP
 Riemannianwalk for incremental learning: Understanding forgetting and intransigence,2018, In ECCV
 Continual learning: A comparative study on how to defy forget-ting in classification tasks,2019, arXiv preprint arXiv:1909
 BERT: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of NAACL-HLT
 Continuum: Simple management of complex continuallearning scenarios,2021, ArXiv
 Towards robust evaluations of continual learning,2018, arXiv preprintarXiv:1805
 Embracing change: Continuallearning in deep neural networks,2020, Trends in Cognitive Sciences
 Memory efficient experience replay forstreaming learning,2018, CoRR
 Task agnostic continual learning via meta learning,2019, ArXiv
 Meta-learning representations for continual learn-ing,2019, In H
 Towards continual reinforce-ment learning: A review and perspectives,2020, 2020
 Overcoming catastrophic forgettingin neural networks,2017, Proceedings of the National Academy of Sciences
 ALBERT: A lite BERT for self-supervised learning of language representations,2020, In ICLR
 Mixout: Effective regularization to finetunelarge-scale pretrained language models,2020, In ICLR
 A neural dirichlet process mixturemodel for task-free continual learning,2020, In Proceedings of ICLR
 Generative models from the perspective of continual learning,2019, In IJCNN - InternationalJoint Conference on Neural Networks
 Regularization shortcomings for continual learn-ing,2019, arXiv preprint arXiv:1912
 Understanding continual learning settings withdata distribution drift analysis,2021, 2021a
 Continual learning in deep networks: an analysisof the last layer,2021, 2021b
 Total recall: a customized continual learningmethod for neural semantic parsers,2021, CoRR
 Roberta: A robustly optimized BERT pretrainingapproach,2019, CoRR
 A wholistic view ofcontinual learning with deep neural networks: Forgotten lessons and the bridge to active and openworld learning,2020, 2020
 Variational continuallearning,2018, In International Conference on Learning Representations
 Learning toremember: A synaptic plasticity driven framework for continual learning,2019, In Proceedings of theIEEE Conference on Computer Vision and Pattern Recognition
 Languagemodels are unsupervised multitask learners,2019, OpenAI blog
 Learning to learn without forgetting by maximizing transfer and minimizing interfer-ence,2018, In ICLR
 A primer in bertology: What we know abouthow BERT works,2020, Trans
 Experiencereplay for continual learning,2019, In Advances in Neural Information Processing Systems
 A theoretical analysis of contrastive unsupervised representation learning,2019, In Pro-ceedings of ICML
 Progress & compress: A scalable frameworkfor continual learning,2018, In ICML
 Overcoming catastrophicforgetting with hard attention to the task,2018, In Proceedings of ICML
 Continual learning with deep generativereplay,2017, In Advances in Neural Information Processing Systems
 Three scenarios for continual learning,2019, arXiv preprintarXiv:1904
 Attention is all you need,2017, In Proceedings of the 31st In-ternational Conference on Neural Information Processing Systems
 Meta continual learning,2018, arXivpreprint arXiv:1806
 Bertnesia: Investigating the capture and forgettingof knowledge in BERT,2020, CoRR
 MAVEN: A Massive General Domain Event Detection Dataset,2020, InProceedings of EMNLP
 Lifelong learning with dynamicallyexpandable networks,2017, arXiv preprint arXiv:1708
 Task agnostic continual learning usingonline variational bayes,2018, 2018
