title,year,conference
 Learning symbolic representations for planning withparameterized skills,2018, In Proceedings of the 2018 IEEE/RSJ International Conference on IntelligentRobots and Systems
 Active exploration for learning symbolic representations,2017, InAdvances in Neural Information Processing Systems
 Unsupervised grounding of plannable first-order logic representation from images,2019, InProceedings of the International Conference on Automated Planning and Scheduling
 mGPT: A probabilistic planner based on heuristic search,2005, Journal ofArtificial Intelligence Research
 An outline of a theory of affordances,2003, Ecological Psychology
 Support-vector networks,1995, Machine Learning
 An object-oriented representation for efficient reinforcementlearning,2008, In Proceedings of the 25th International Conference on Machine Learning
 Investigating human priors forplaying video games,2018, In International Conference on Machine Learning
 A density-based algorithm for discovering clusters inlarge spatial databases with noise,1996, In 2nd International Conference on Knowledge Discovery andData Mining
 Search on the replay buffer: Bridging planning andreinforcement learning,2019, arXiv preprint arXiv:1906
 STRIPS: A new approach to the application of theorem proving toproblem solving,1971, Artificial Intelligence
 The MineRL competition on sample efficient reinforcementlearning using human priors,2019, arXiv preprint arXiv:1904
 Mastering Atari with discrete world models,2021, InInternational Conference on Learning Representations
 Learning to plan with portable symbols,2020, In InternationalConference on Machine Learning
 The Malmo platform for artificial intelli-gence experimentation,2016, In Proceedings of the 25th International Joint Conference on ArtificialIntelligence
 Model-based reinforcement learning for Atari,2020, In InternationalConference on Learning Representations
 Transfer in reinforcement learning via sharedfeatures,2012, Journal of Machine Learning Research
 Learning probabilistic relational planning rules,2004, InProceedings of the Fourteenth International Conference on Automated Planning and Scheduling
 On lines and planes of closest fit to systems of points in space,1901, The London
 Probabilistic outputs for support vector machines and comparisons to regularized likelihoodmethods,1999, Advances in Large Margin Classifiers
 Temporal abstraction in reinforcement learning,2000, PhD thesis
 Remarks on some nonparametric estimates of a density function,1956, The Annals ofMathematical Statistics
 To afford or not to afford: A newformalization of affordances toward affordance-based robot control,2007, Adaptive Behavior
 Principles of object perception,1990, Cognitive Science
 Between MDPs and semi-MDPs: A framework for temporalabstraction in reinforcement learning,1999, Artificial Intelligence
