title,year,conference
 Federated learning based on dynamic regularization,2020, In International Con-ference on Learning Representations
 An improvedalgorithm for neural network classification of imbalanced training sets,1993, IEEE Transactions onNeuralNetworks
 Convex optimization theory,2009, Athena Scientific
 Convex optimization algorithms,2015, Athena Scientific
 Convex optimization,2004, Cambridge university press
 A systematic study of the class imbalanceproblem in convolutional neural networks,2018, Neural Networks
 Probably approximately correct constrained learning,2020, Ad-vances in Neural Information Processing Systems
 Constrainedlearning with non-convex losses,2021, arXiv preprint arXiv:2103
 Distributed data mining incredit card fraud detection,1999, IEEE Intelligent Systems and Their Applications
 Smote: syntheticminority over-sampling technique,2002, Journal of artificial intelligence research
 Class-balanced loss basedon effective number of samples,2019, In Proceedings of the IEEE/CVF conference on computer visionand pattern recognition
 Activefederated learning,2019, arXiv preprint arXiv:1909
 Learning from imbalanced data sets with boosting and datageneration: the databoost-im approach,2004, ACM Sigkdd Explorations Newsletter
 Learning from imbalanced data,2009, IEEE Transactions on knowledgeand data engineering
 Measuring the effects of non-identical datadistribution for federated visual classification,2019, arXiv preprint arXiv:1909
 Learning deep representation forimbalanced classification,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Survey on deep learning with class imbalance,2019, Journalof Big Data
 Ad-vances and open problems in federated learning,2019, arXiv preprint arXiv:1912
 Scaffold: Stochastic controlled averaging for federated learning,2020, InInternational Conference on Machine Learning
 Learning multiple layers of features from tiny images,2009, 2009
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Federated learning on clinical benchmark data: Performanceassessment,1438, J Med Internet Res
 Exploratory undersampling for class-imbalance learn-ing,2008, IEEE Transactions on Systems
 Dynamic sampling inconvolutional neural networks for imbalanced data classification,2018, In 2018 IEEE conference onmultimedia information processing and retrieval (MIPR)
 Cost-sensitive boosting forclassification of imbalanced data,2007, Pattern recognition
 A new proof of the lyapunov convexity theorem,1990, SIAM journal on control andoptimization
 Experimental perspectives on learn-ing from imbalanced data,2007, In Proceedings of the 24th international conference on Machine learn-ing
 Optimizing federated learning on non-iid datawith reinforcement learning,2020, In IEEE INFOCOM 2020-IEEE Conference on Computer Commu-nications
 Trainingdeep neural networks on imbalanced data sets,2016, In 2016 international joint conference on neuralnetworks (IJCNN)
 Electricity con-sumer characteristics identification: A federated learning approach,2021, IEEE Transactions on SmartGrid
 Multi-armed bandit-based client scheduling for federated learning,2020, IEEE Transactions on Wireless Com-munications
 Ffd: A federated learningbased method for credit card fraud detection,2019, In Keke Chen
 Bayesian nonparametric federated learning of neUral networks,2019, In Interna-tional Conference on Machine Learning
