title,year,conference
 Driven to distraction: Self-supervised distractor learning for robust monocular visual odometry in urban environments,2018, InICRA
 nuscenes: A multimodal dataset forautonomous driving,2020, In CVPR
 Multi-view 3D object detection networkfor autonomous driving,2017, In CVPR
 Synthetic 2d lidar for precise vehicle localization in 3d urban environment,2013, In ICRA
 4d spatio-temporal convnets: Minkowskiconvolutional neural networks,2019, In CVPR
 Scene semantics from long-termobservation of people,2012, In ECCV
 Are we ready for autonomous driving? the kittivision benchmark suite,2012, In CVPR
 A survey of deep learningtechniques for autonomous driving,2020, Journal ofFieldRobotics
 Deep residual learning for image recog-nition,2016, In CVPR
 An lstm approach to temporal 3d object detection in lidar point clouds,2020, InECCV
 Joint 3D pro-posal generation and object detection from view aggregation,2018, In IROS
 Point-pillars: Fast encoders for object detection from point clouds,2019, In ICCV
 3D fully convolutional network for vehicle detection in point cloud,2017, In IROS
 Deep continuous fusion for multi-sensor 3D object detection,2018, In ECCV
 Openpcdet: An open-source toolbox for 3d object detection frompoint clouds,2020, https://github
 Pointnet: Deep learning on point setsfor 3d classification and segmentation,2017, In CVPR
 Frustum pointnets for 3dobject detection from rgb-d data,2018, In CVPR
 Pointnet++: Deep hierarchicalfeature learning on point sets in a metric space,2017, In NeurIPS
 Real-time dynamic object detectionfor autonomous driving using prior 3d-maps,2018, In ECCV Workshops
 U-net: Convolutional networks for biomedi-cal image segmentation,2015, In International Conference on Medical image computing and computer-assisted intervention
 Autonomous driving in the icity—hd maps as a key challenge ofthe automotive industry,2016, Engineering
 Pointrcnn: 3d object proposal generation anddetection from point cloud,2019, In CVPR
 From points to parts:3d object detection from point cloud with part-aware and part-aggregation network,2020, TPAMI
 Hidden footprints: Learningcontextual walkability from 3d human trails,2020, In ECCV
 Pointpainting: Sequential fusionfor 3d object detection,2020, In CVPR
 Fusing bird’s eye view lidar point cloud andfront view camera image for 3d object detection,2018, In IVS
 Second: Sparsely embedded convolutional detection,2018, Sensors
 3d-man: 3d multi-frame attention net-work for object detection,2021, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition
 Pseudo-lidar++: Accurate depth for 3d object detection inautonomous driving,2020, In ICLR
 End-to-end multi-view fusion for 3D object detection in lidar pointclouds,2020, In CoRL
