title,year,conference
 A transformer-basedapproach for source code summarization,2020, arXiv preprint arXiv:2005
 Learning to represent programswith graphs,2018, In International Conference on Learning Representations (ICLR)
 code2seq: Generating sequences fromstructured representations of code,2019, In International Conference on Learning Representations(ICLR)
 code2vec: Learning distributed rep-resentations of code,2019, Proceedings of the ACM on Programming Languages
 Structural language models of code,2020, InInternational Conference on Machine Learning
 Generativecode modeling with graphs,2018, arXiv preprint arXiv:1805
 Stochastic training of graph convolutional networks withvariance reduction,2017, arXiv preprint arXiv:1710
 Arda: Automatic relational data augmentation for machine learning,2020, arXiv preprintarXiv:2003
 Long-range modeling of source code files with ewash: Extended windowaccess by syntax hierarchy,2021, arXiv preprint arXiv:2109
 Go for a walk and arrive at the answer: Reasoningover paths in knowledge bases using reinforcement learning,2017, arXiv preprint arXiv:1711
 Go for a walk and arrive at the answer: Reasoningover paths in knowledge bases using reinforcement learning,2018, In International Conference onLearning Representations
 Hoppity: Learninggraph transformations to detect and fix bugs in programs,2020, In International Conference on LearningRepresentations (ICLR)
 Codebert: A pre-trained model for programming and naturallanguages,2020, arXiv preprint arXiv:2002
 Graphcodebert: Pre-training code representations withdata flow,2020, arXiv preprint arXiv:2009
 Embeddinglogical queries on knowledge graphs,2018, arXiv preprint arXiv:1806
 Deep learning typeinference,2018, In Proceedings of the ACM Joint Meeting on European Software Engineering Conferenceand Symposium on the Foundations of Software Engineering (ESEC/FSE)
 Learning graph structure with a finite-stateautomaton layer,2020, arXiv preprint arXiv:2007
 Learning and evaluatingcontextual embedding of source code,5110, In Proceedings of the International Conference on MachineLearning (ICML)
 Code prediction by feeding trees totransformers,2021, In 2021 IEEE/ACM 43rd International Conference on Software Engineering (ICSE)
 Multi-task learning based pre-trained language model forcode completion,2020, In Proceedings of the 35th IEEE/ACM International Conference on AutomatedSoftware Engineering
 Deepwalk: Online learning of social representa-tions,2014, In Proceedings of the 20th ACM SIGKDD international conference on Knowledge discoveryand data mining
 Attention is all you need,2017, Advances in neural information processingsystems
 trans3 : A transformer-basedframework for unifying code summarization and code search,2020, arXiv preprint arXiv:2003
 Clsebert: Contrastive learning for syntax enhanced code pre-trained model,2021, arXivpreprint arXiv:2108
 A program integration algorithm that accommo-dates semantics-preserving transformations,1992, ACM Transactions on Software Engineering andMethodology (TOSEM)
 Deep sets,2017, arXiv preprint arXiv:1703
 Skeletal program enumeration for rigorous compilertesting,2017, In Proceedings of the ACM SIGPLAN Conference on Programming Language Design andImplementation (PLDI)
 Dgl-ke: Training knowledge graph embeddings at scale,2020, In Proceedings of the43rd International ACM SIGIR Conference on Research and Development in Information Retrieval
