title,year,conference
 Towards robust interpretability with self-explainingneural networks,2018, In Proceedings of 32nd Conference on Neural Information Processing Systems
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Entropy-based logic explanations of neural networks,2021, arXiv preprint arXiv:2106
 Bird species categorization using pose nor-malized deep convolutional nets,2014, In In Proceedings of the British Machine Vision Conference
 Albumentations: Fast and flexible image augmentations,2489, Information
 Intel-ligible models for healthcare: Predicting pneumonia risk and hospital 30-day readmission,2015, InProceedings of the 21th ACM SIGKDD international conference on knowledge discovery anddata mining
 Machine learning interpretability:A survey on methods and metrics,2019, In Electronics
 This lookslike that: Deep learning for interpretable image recognition,2019, In Advances in Neural InformationProcessing Systems
 Guiding attention for self-supervised learning withtransformers,2020, arXiv preprint arXiv:2010
 Animage is worth 16x16 words: Transformers for image recognition at scale,2020, arXiv preprintarXiv:2010
 Describing objects by their attributes,2009, In2009 IEEE Conference on Computer Vision and Pattern Recognition
 Look closer to see better: Recurrent attention convolutional neuralnetwork for fine-grained image recognition,2017, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Towards automatic concept-basedexplanations,2019, In Advances in Neural Information Processing Systems
 Fast r-cnn,2015, In Proceedings of the IEEE International Conference on Computer Vision(ICCV)
 Rich feature hierarchies for accurate objectdetection and semantic segmentation,2014, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 A survey of methods for explaining black box models,2018, In ACM Computing Survey
 Deep residual learning for image recog-nition,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Spatial transformer networks,2015, In In Advances inNeural Information Processing Systems (NIPS)
 Attention is not explanation,2019, arXiv preprint arXiv:1902
 Faithful and customizableexplanations of black box models,2019, In AIES
 Deep learning for case-based reasoningthrough prototypes: A neural network that explains its predictions,2018, In Proceedings of the AAAIConference on Artificial Intelligence
 Fully convolutional attention networks forfine-grained recognition,2016, In arXiv preprint arXiv:1603
 A unified approach to interpreting model predictions,2017, In Proceed-ings of the 31st international conference on neural information processing systems
 A joint learning framework forattribute models and object descriptions,2011, In 2011 International Conference on Computer Vision
 Synthesizing the preferred inputs forneurons in neural networks via deep generator networks,2016, In In Advances in Neural InformationProcessing Systems 29 (NIPS)
 Rise: Randomized input sampling for explanation ofblack-box models,2018, BMVC
 “why should i trust you?” explainingthe predictions of any classifier,2016, In Proceedings of ACM SIGKDD International Conference onKnowledge Discovery and Data Mining
 Stop explaining black box machine learning models for high stakes decisions anduse interpretable models instead,2019, Nature Machine Intelligence
 Grad-cam: Visual explanations from deep networks via gradient-based local-ization,2017, In Proceedings of the IEEE international conference on computer vision
 Neural activation constellations: Unsupervised part model discovery withconvolutional networks,2015, In In Proceedings of the IEEE International Conference on ComputerVision (ICCV)
 Smoothgrad:removing noise by adding noise,2017, arXiv preprint arXiv:1706
 One pixel attack for fooling deepneural networks,2019, In IEEE Transactions on Evolutionary Computation
 Axiomatic attribution for deep networks,2017, Proceedings of the34th International Conference on Machine Learning (ICML)
 Pixel recurrent neural networks,2016, InProceedings of the 33rd International Conference on Machine Learning (ICML)
 Attention is all you need,2017, In Proceedings of 31st Conferenceon Neural Information Processing Systems
 Multiple granularity descriptors forfinegrained categorization,2015, In In Proceedings of the IEEE International Conference on ComputerVision (ICCV)
 A unified probabilistic approach modeling relationships betweenattributes and objects,2013, In 2013 IEEE International Conference on Computer Vision
 Caltech-ucsd birds200,2010, Technical Report CNS-TR-2010-001
 Attention is not not explanation,2019, arXiv preprintarXiv:1908
 In H,2020, Larochelle
 Understanding neural networks through deep vi-sualization,2015, In In Deep Learning Workshop at the 32nd International Conference on MachineLearning (ICML)
 Spda-cnn:Unifying semantic part detection and abstraction for fine-grained recognition,2016, In In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Part-based r-cnns for fine-grained categorydetection,2014, In Proceedings of the European Conference on Computer Vision (ECCV)
 Learning multi-attention convolutional neural network for finegrained image recognition,2017, In Proceedings of the IEEE International Conference on ComputerVision (ICCV)
 Learning deep features for discrim-inative localization,2016, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
