title,year,conference
 Online continual learning with maximal interfered retrieval,2019, In Advancesin Neural Information Processing Systems (NeurIPS)
 Gradient based sample selectionfor online continual learning,2019, In Advances in Neural Information Processing Systems (NeurIPS)
 Continual lifelong learning innatural language processing: A survey,2020, arXiv preprint arXiv:2012
 Coresets via bilevel optimization for continuallearning and streaming,2020, In Advances in Neural Information Processing Systems (NeurIPS)
 Stream-ing variational bayes,2013, In Advances in Neural Information Processing Systems (NeurIPS)
 Not-mnist dataset,2011,2011
 Efficientlifelong learning with a-gem,2019, In Proceedings of the International Conference on Learning Repre-sentations (ICLR)
 Continual learning with tiny episodic memories,2019, arXivpreprint arXiv:1902
 Class-balanced loss based oneffective number of samples,2019, In Proceedings of the IEEE International Conference on ComputerVision and Pattern Recognition (CVPR)
 An empirical investi-gation of catastrophic forgetting in gradient-based neural networks,2013, arXiv preprint arXiv:1312
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE International Conference on Computer Vision and PatternRecognition (CVPR)
 Not all samples are created equal: Deep learningwith importance sampling,2018, In Proceedings of the International Conference on Machine Learning(ICML)
 Stochastic beams and where to find them:The gumbel-top-k trick for sampling sequences without replacement,2019, In Proceedings of theInternational Conference on Machine Learning (ICML)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Clinical applications of continual learning machine learning,2020, TheLancet Digital Health
 Overcomingcatastrophic forgetting by incremental moment matching,2017, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Continual learning for domain adaptation inchest x-ray classification,2020, In Medical Imaging with Deep Learning
 Learn to grow: A continualstructure learning framework for overcoming catastrophic forgetting,2019, In Proceedings of theInternational Conference on Machine Learning (ICML)
 Compositional languagecontinual learning,2019, In Proceedings of the International Conference on Learning Representations(ICLR)
 Learning without forgetting,2016, In Proceedings of the EuropeanConference on Computer Vision (ECCV)
 Gradient episodic memory for continual learning,2017, InAdvances in Neural Information Processing Systems (NeurIPS)
 Catastrophic interference in connectionist networks: Thesequential learning problem,1989, In Psychology of learning and motivation
 Under-standing the role of training regimes in continual learning,2020, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Readingdigits in natural images with unsupervised feature learning,2011,2011
 icarl:Incremental classifier and representation learning,2017, In Proceedings of the IEEE InternationalConference on Computer Vision and Pattern Recognition (CVPR)
 Progressive neural networks,2016, arXiv preprintarXiv:1606
 Continual learning in automatic speech recognition,2020, InInterspeech
 Online model selection based on the variational bayes,2001, Neural computation
 Active learning for convolutional neural networks: A core-setapproach,2018, In Proceedings of the International Conference on Learning Representations (ICLR)
 Overcoming catastrophicforgetting with hard attention to the task,2018, In Proceedings of the International Conference onMachine Learning (ICML)
 Experience replay with likelihood-free importance weights,2020, arXiv preprint arXiv:2006
 The german traffic signrecognition benchmark: a multi-class classification competition,2011, In The 2011 international jointconference on neural networks
 A Lifelong Learning Perspective for Mobile Robot Control,1995, Elsevier
 Functional regularisation for continual learning with gaussian processes,2020, In Proceedings ofthe International Conference on Learning Representations (ICLR)
 Fashion-mnist: a novel image dataset for benchmarkingmachine learning algorithms,2017, arXiv preprint arXiv:1708
 Reinforced continual learning,2018, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Lifelong learning with dynamicallyexpandable networks,2018, In Proceedings of the International Conference on Learning Representations(ICLR)
 Scalable and order-robust continuallearning with additive parameter decomposition,2020, In Proceedings of the International Conferenceon Learning Representations (ICLR)
 Federated continuallearning with weighted inter-client transfer,2021, In Proceedings of the International Conference onMachine Learning (ICML)
 Lifelonggan: Continual learning for conditional image generation,2019, In Proceedings of the InternationalConference on Computer Vision (ICCV)
 We evaluate the performance of OCS on the following benchmarks:1,5400,"	Balanced and Imbalanced Rotated MNIST"
"	Balanced and Imbalanced Split CIFAR-100",2019, These datasets are CIFAR-100dataset (Krizhevsky
