title,year,conference
 Laplacian eigenmaps for dimensionality reduction and datarepresentation,2003, Neural computation
 Deep generative stochasticnetWorks trainable by backprop,2014, In International Conference on Machine Learning
 Demystifying mmdgans,2018, arXiv preprint arXiv:1801
 Training With noise is equivalent to tikhonov regularization,1995, Neural computation
 Certified adversarial robustness via randomizedsmoothing,2019, arXiv preprint arXiv:1902
 Relaxing bijectivityconstraints With continuously indexed normalising floWs,2019, arXiv preprint arXiv:1909
 Density estimation using real nvp,2016, arXivpreprint arXiv:1605
 Implicit generation and generalization in energy-based models,2019, arXivpreprint arXiv:1903
 Large sample analysis of themedian heuristic,2017, arXiv preprint arXiv:1707
 Made: Masked autoencoder fordistribution estimation,2015, In International Conference on Machine Learning
 FloW++: Improving floW-based generative models With variational dequantization and architecture design,2019, arXiv preprintarXiv:1902
 Denoising diffusion probabilistic models,2020, arXiv preprintarXiv:2006
 Optimal approximation of signal priors,2008, Neural Computation
 Glow: Generative flow with invertible 1x1 convolutions,2018, InAdvances in neural information processing systems
 Learning multiple layers of features from tiny images,2009, 2009
 Professor forcing: A new algorithm for training recurrent networks,2016, InAdvances in neural information processing systems
 Generating high fidelity images with subscale pixel networksand multidimensional upscaling,2018, arXiv preprint arXiv:1812
 Sample complexity of testing the manifold hypothesis,2010, InAdvances in neural information processing systems
 Wavenet: A generative model forraw audio,2016, arXiv preprint arXiv:1609
 Autoregressive quantile networks for generativemodeling,2018, arXiv preprint arXiv:1806
 Variational inference with normalizing flows,2015, arXivpreprint arXiv:1505
 Nonlinear dimensionality reduction by locally linear embed-ding,2000, science
 Pixelcnn++: Improving thepixelcnn with discretized logistic mixture likelihood and other modifications,2017, arXiv preprintarXiv:1701
 Creating artificial neural networks that generalize,1991, Neuralnetworks
 Deep unsuper-vised learning using nonequilibrium thermodynamics,2015, arXiv preprint arXiv:1503
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
 A global geometric framework fornonlinear dimensionality reduction,2000, science
 A note on the evaluation of generativemodels,2015, arXiv preprint arXiv:1511
 Rnade: The real-valued neural autoregressivedensity-estimator,2013, In Advances in Neural Information Processing Systems
 Extracting andcomposing robust features with denoising autoencoders,2008, In Proceedings of the 25th internationalconference on Machine learning
 Grandmasterlevel in starcraft ii using multi-agent reinforcement learning,2019, Nature
