title,year,conference
 Near-optimal hashing algorithms for approximate nearest neighbor inhigh dimensions,2006, In 2006 47th Annual IEEE Symposium on Foundations of Computer Science(FOCSP6)
 Neural machine translation by jointlylearning to align and translate,2014, CoRR
 Hierarchical memory networks,2016, arXiv preprint arXiv:1605
 Learning phrase representations using rnn encoder-decoder for statistical ma-chine translation,2014, CoRR
 Neural turing machines,2014, CoRR
 Dynamic neural turingmachine with soft and hard addressing schemes,2016, CoRR
 The goldilocks principle: Readingchildren’s books with explicit memory representations,2015, CoRR
 DeepneUral networks for acoUstic modeling in speech recognition: The shared views of foUr researchgroUps,2012, IEEE Signal Processing Magazine
 Long short-term memory,1997, Neural computation
 Approximate nearest neighbors: towards removing the cUrse ofdimensionality,1998, In Proceedings of the thirtieth annual ACM symposium on Theory of computing
 Adam: A method for stochastic optimization,2014, CoRR
 Siamese neural networks for one-shot image recognition,2015, PhD thesis
 Imagenet classification with deep convolu-tional neural network,2012, In Advances in Neural Information Processing Systems
 One shot learningof simple visual concepts,2011, 2011
 Order matters: Sequence to sequence for sets,2016, InInternational Conference on Learning Representations (ICLR)
 Matchingnetworks for one shot learning,2016, CoRR
 Scaling memory-augmented neural networks with sparse readsand writes,2016, In Advances in Neural Information Processing Systems
 One-shot learning with memory-augmented neural networks,2016, CoRR
 Facenet: A unified embedding for facerecognition and clustering,2015, In CVPR
 Weakly supervised memorynetworks,2015, CoRR
 Sequence to sequence learning with neural net-works,2014, In Advances in Neural Information Processing Systems
 Wsabie: Scaling up to large vocabulary imageannotation,2011, In Proceedings of the International Joint Conference on Artificial Intelligence
 Memory networks,2014, CoRR
 Reinforcement learning neural turing machines,2015, CoRR
