title,year,conference
 Globally normalized transition-based neural networks,2016, InAssociation for Computational Linguistics
 Leveraging linguisticstructure for open domain information extraction,2015, In Proceedings of the 53rd Annual Meeting ofthe Association for Computational Linguistics (ACL 2015)
 Neural machine translation by jointlylearning to align and translate,2014, International Conference on Learning Representations
 Training with explorationimproves a greedy stack-LSTM parser,2016, Proceedings of the conference on empirical methods innatural language processing
 A fast unified model for parsing and sentence understanding,2016, ACL 2016
 A fast and accurate dependency parser using neuralnetworks,2014, In Proceedings of the conference on empirical methods in natural language processing
 Bi-directional attention withagreement for dependency parsing,2016, arXiv preprint arXiv:1608
 Transition-based dependency parsing with stack long short-term memory,2015, Proceedings of the conference onempirical methods in natural language processing
 Dropout as a bayesian approximation: Representing modeluncertainty in deep learning,2015, International Conference on Machine Learning
 A joint many-taskmodel: Growing a neural network for multiple nlp tasks,2016, arXiv preprint arXiv:1611
 Adam: A method for stochastic optimization,2014, InternationalConference on Learning Representations
 Dependency-based word embeddings,2014, In ACL 2014
 Effective approaches to attention-based neural machine translation,2015, Empirical Methods in Natural Language Processing
 Compositional learning of embeddings forrelation paths in knowledge bases and text,2016, In ACL
 Structured training for neural networktransition-based parsing,2015, Annual Meeting of the Association for Computational Linguistics
