title,year,conference
 Experience replay for real-time reinforcementlearning control,2012, IEEE Transactions on Systems
 Making a science of model search: Hyperpa-rameter optimization in hundreds of dimensions for vision architectures,2013, ICML (1)
 Convex optimization algorithms,2015, Athena Scientific Belmont
 Speeding up automatic hyperparame-ter optimization of deep neural networks by extrapolation of learning curves,2015, IJCAI
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, AISTATS
 Max-out networks,2013, ICML (3)
 Deep residual learning for image recog-nition,2015, arXiv preprint arXiv:1512
 Identity mappings in deep residualnetworks,2016, In European Conference on Computer Vision
 Caffe: Convolutional architecture for fast feature embed-ding,2014, arXiv preprint arXiv:1408
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Deep learning,2015, Nature
 Deeply-supervised nets,2015, AISTATS
 End-to-end training of deep visuo-motor policies,2016, JMLR
 Recurrent convolutional neural network for object recognition,2015, CVPR
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Reinforcement learning for robots using neural networks,1993, Technical report
 Network in network,2013, arXiv preprint arXiv:1312
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Fitnets: Hints for thin deep nets,2014, arXiv preprint arXiv:1412
 Combinations of genetic algorithms andneural networks: A survey of the state of the art,1992, International Workshop on Combinations ofGenetic Algorithms and Neural Networks
 Convolutional neural networks applied tohouse numbers digit classification,2012, ICPR
 Pedestrian detectionwith unsupervised multi-stage feature learning,2013, CVPR
 Taking thehuman out of the loop: A review of bayesian optimization,2016, Proceedings of the IEEE
 Masteringthe game of go with deep neural networks and tree search,2016, Nature
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Practical bayesian optimization of machinelearning algorithms,2012, NIPS
 Striving forsimplicity: The all convolutional net,2014, arXiv preprint arXiv:1412
 Highway networks,2015, arXivpreprintarXiv:1505
 Evolving neUral networks throUgh aUgmenting toPolo-gies,2002, Evolutionary Computation
 Generative neUroevolUtion for deeP learning,2013, arXiv preprintarXiv:1312
 RegUlarization of neUralnetworks Using droPconnect,2013, ICML
 Learning from delayed rewards,1989, PhD thesis
