title,year,conference
 The lifetime distribution of health care costs,2004, Healthservices research
 Analysis of representations for domain adaptation,2007, AdvancesinNeural
 A theory of learning from different domains,2010, Machine learning
 Domain adaptation of natural language processing systems,2007, PhD thesis
 Marginalized denoising autoencodersfor domain adaptation,2012, arXiv preprint arXiv:1206
 Unsupervised visual domainadaptation using subspace alignment,2013, In Proceedings of the IEEE International Conference onComputer Vision
 Unsupervised domain adaptation by backpropagation,2014, arXivpreprint arXiv:1409
 Geodesic flow kernel for unsuperviseddomain adaptation,2012, In Computer Vision and Pattern Recognition (CVPR)
 Deep Learning,2016, Mit Press
 Long short-term memory,1997, Neural computation
 Adam: A method for stochastic optimization,2014, CoRR
 Auto-Encoding Variational Bayes,2013, arXiv
 Morphological classification of brains via high-dimensional shape transformations andmachine learning methods,2004, Neuroimage
 The variational fairauto encoder,2015, arXiv preprint arXiv:1511
 A Survey on Transfer Learning,2009, IEEE Transactions on Knowledgeand Data Engineering
 Visual domain adaptation:A survey of recent advances,2015, IEEE signal processing magazine
 Adapting visual category models to newdomains,2010, In European conference on computer vision
 Domain adaptation for sequence labeling tasks with a probabilisticlanguage adaptation model,2013, In ICML (1)
