title,year,conference
 A simple white noise analysis of neuronal light responses,2001, Network: Computationin Neural Systems
 Triggered correlation,1968, IEEE Transactions on Biomedical Engineering
 Long short-term memory,1997, Neural Computation
 Adam: A method for stochastic oPtimization,2014, arXiv preprint
 DeeP neural networks: A new framework for modeling biological vision andbrain information Processing,2015, Annual Review of Vision Science
 Imagenet classification with deeP convolu-tional neural networks,2012, In Advances in Neural Information Processing Systems
 DeeP learning,2015, Nature
 What does the eye tell the brain?: Development of a system for the large-scale recordingof retinal output activity,2004, IEEE Transactions on Nuclear Science
 White-noise analysis of a neuron chain: an application of the wienertheory,1972, Science
 Deepconvolutional neural network models of the retinal response to natural scenes,2016, In Cosyne Abstracts
 Spatio-temporal correlations and visual signalling in a complete neuronalpopulation,2008, Nature
 Independent component filters of natural images comparedwith simple cells in primary visual cortex,1998, Proceedings
 Performance-optimized hierarchical models predict neural responses in higher visualcortex,2014, Proceedings of the National Academy of Sciences
