title,year,conference
 Towards evaluating the robustness of neural networks,2016, arXivpreprint arXiv:1608
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Deep residual learning for image recog-nition,2015, arXiv preprint arXiv:1512
 Adam: A method for stochastic optimization,2014, CoRR
 Learning multiple layers of features from tiny images,2009, 2009
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Delving into transferable adversarial exam-ples and black-box attacks,2016, arXiv preprint arXiv:1611
 Universaladversarial perturbations,2016, arXiv preprint arXiv:1610
 Transferability in machine learning: fromphenomena to black-box attacks using adversarial samples,2016, arXiv preprint arXiv:1605
 Very deep convolutional networks for large-scale imagerecognition,2014, CoRR
 Man vs,0893, computer: Benchmarking machinelearning algorithms for traffic sign recognition
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
