title,year,conference
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Image recovery via total variation minimization andrelated problems,1997, Numerische Mathematik
 Mxnet: A flexible and efficient machine learning library forheterogeneous distributed systems,2015, arXiv preprint arXiv:1512
 Compressingneural networks with the hashing trick,2015, CoRR
 High-performance neural networks for visual object classification,2011, arXiv preprint arXiv:1102
 Second order derivatives for network pruning: Optimal brainsurgeon,1993, Morgan Kaufmann
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Optimalbrain damage,1989, In NIPs
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Speaker-independent phone recognition using hidden markov models,1989, IEEETransactions on Acoustics
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Acoustic modeling using deepbelief networks,2012, IEEE Transactions on Audio
 Nonlinear total variation based noise removalalgorithms,1992, Physica D: Nonlinear Phenomena
 Masteringthe game of go with deep neural networks and tree search,2016, Nature
 Very deep convolutional networks for large-scale image recogni-tion,2014, CoRR
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
