title,year,conference
 Layer normalization,2016, arXiv preprint arXiv:1607
 End-to-end attention-based largevocabulary speech recognition,2016, In 2016 IEEE International Conference on Acoustics
 Learning deep architectures for ai,2009, Foundations and trends® in Machine Learning
 Estimating or propagating gradients through stochasticneurons for conditional computation,2013, arXiv preprint arXiv:1308
 Learning phrase representations using RNN encoder-decoder for statistical machine translation,2014, InProceedings of the Empiricial Methods in Natural Language Processing (EMNLP 2014)
 Gated feedback recurrent neuralnetworks,2015, In Proceedings of the 32nd International Conference on Machine Learning (ICML)
 A character-level decoder without explicit segmentationfor neural machine translation,2016, Association for Computational Linguistics (ACL)
 Recurrent batch normalization,2016, arXivpreprint arXiv:1603
 Hierarchical recurrent neural networks for long-term dependencies,1995, InAdvances in Neural Information Processing Systems
 Sequence labelling in structured domains withhierarchical recurrent neural networks,2007, In Proceedings of the 20th international joint conference on Artificalintelligence
 Generating sequences with recurrent neural networks,2013, arXiv preprint arXiv:1308
 Long short-term memory,1997, Neural computation
 One-shot adaptationof supervised deep convolutional models,2013, arXiv preprint arXiv:1312
 The human knowledge compression contest,2012, 2012
 Grid long short-term memory,2015, arXiv preprintarXiv:1507
 Convolutional neural networks for sentence classification,2014, arXiv preprint arXiv:1408
 Adam: A method for stochastic optimization,2014, arXiv preprint arXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprint arXiv:1312
 Segmental recurrent neural networks,2015, arXiv preprintarXiv:1511
 A clockwork rnn,2014, In Proceedings ofthe31st International Conference on Machine Learning (ICML 2014)
 Imagenet classification with deep convolutional neuralnetworks,2012, In Advances in Neural Information Processing Systems
 Regularizing rnns by stabilizing activations,2015, arXiv preprintarXiv:1511
 Zoneout: Regularizing rnns by randomlypreserving hidden activations,2016, arXiv preprint arXiv:1606
 Deep learning,2015, Nature
 Learning long-term dependencies in narx recurrentneural networks,1996, IEEE Transactions on Neural Networks
 Character-based neural machine translation,2015, arXivpreprint arXiv:1511
 Iam-ondb-an on-line english sentence database acquired from handwrittentext on a whiteboard,2005, In Eighth International Conference on Document Analysis and Recognition (ICDAR’05)
 Building a large annotated corpus ofenglish: The penn treebank,1993, Computational linguistics
 Recurrent neuralnetwork based language model,2010, In INTERSPEECH
 Sub-word language modeling with neural networks,2012, Preprint
 Induction of multiscale temporal structure,1993, Advances in neural information processingsystems
 Recurrent memory array structures,2016, arXiv preprint arXiv:1607
 Surprisal-driven feedback in recurrent networks,2016, arXiv preprint arXiv:1608
 Neural sequence chunkers,1991, 1991
 Deep learning in neural networks: An overview,2015, Neural Networks
 Generating text with recurrent neural networks,2011, InProceedings of the 28th International Conference on Machine Learning (ICML’11)
 Sequence to sequence learning with neural networks,2014, In Advancesin Neural Information Processing Systems
 Theano: A pythonframework for fast computation of mathematical expressions,2016, arXiv preprint arXiv:1605
 Strategic attentive writer for learning macro-actions,2016, arXiv preprint arXiv:1606
 Show and tell: A neural image captiongenerator,2015, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 On multiplicativeintegration with recurrent neural networks,2016, arXiv preprint arXiv:1606
 Architectural complexity measures of recurrent neural networks,2016, arXiv preprint arXiv:1602
 Recurrent highwaynetworks,2016, arXiv preprint arXiv:1607
