title,year,conference
 Transition point dynamic programming,1994, Advances inneural information processing systems
 Hierarchical reinforcement learning with the maxq value function decompo-sition,2000, 2000
 Deep reinforce-ment learning with macro-actions,2016, arXiv preprint arXiv:1606
 Learning to translate in real-timewith neural machine translation,2016, arXiv preprint arXiv:1610
 Half field offense: An environment for multiagent learning and ad hoc teamwork,2016, InAAMAS Adaptive Learning Agents (ALA) Workshop
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE InternationalConference on Computer Vision
 Dynamic action repetitionfor deep reinforcement learning,2017, AAAI
 Deep learning,2015, Nature
 Deterministic policy gradient algorithms,2014, 2014
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Self-improving fac-tory simulation using continuous-time average-reward reinforcement learning,1997, 1997
 Asynchronous methods for deep reinforcementlearning,2016, In International Conference on Machine Learning
 Simultaneous machine translation using deep reinforcement learn-ing,2016, ICML 2016 Workshop on Abstraction in Reinforcement Learning
 Prioritized experience replay,2015, 4thInternational Conference on Learning Representations
 Trust regionpolicy optimization,2015, CoRR
 Introduction to reinforcement learning,1998, MIT Press
