title,year,conference
 Tensorflow: Large-scale machinelearning on heterogeneous distributed systems,2016, arXiv preprint arXiv:1603
 A maximum entropy approachto natural language processing,1996, Computational linguistics
 Constrained optimization and Lagrange multiplier methods,2014, Academic press
 Theloss surfaces of multilayer networks,2015, In AISTATS
 Generalized iterative scaling for log-linear models,1972, Theannals of mathematical statistics
 Density estimation using real nvp,2016, arXivpreprint arXiv:1605
 Performance guarantees for regularizedmaximum entropy density estimation,2004, In International Conference on Computational LearningTheory
 Estimating the implied risk neutral density,2008, 2008
 Texture synthesis using convolutional neuralnetworks,2015, In Advances in Neural Information Processing Systems
 Information theory and statistical mechanics,1957, Physical review
 Minimax estimation of functionalsof discrete distributions,2015, IEEE Transactions on Information Theory
 Deep learning without poor local minima,2016, In Advances In Neural InformationProcessing Systems
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Learning frame models using cnn filters,2016, In ThirtiethAAAI Conference on Artificial Intelligence
 Learning in implicit generative models,2016, arXivpreprint arXiv:1610
 Maximum entropy modeling ofspecies geographic distributions,2006, Ecological modelling
 Ex-ponential expressivity in deep neural networks through transient chaos,2016, In Advances In NeuralInformation Processing Systems
 Variational inference with normalizing flows,2015, arXivpreprint arXiv:1505
 On the convergence of bound op-timization algorithms,2002, In Proceedings of the Nineteenth conference on Uncertainty in ArtificialIntelligence
 Texture networks: Feed-forward synthesis of textures and stylized images,2016, arXiv preprint arXiv:1603
 Improved texture networks: Maxi-mizing quality and diversity in feed-forward stylization and texture synthesis,2017, arXiv preprintarXiv:1701
 Estimating the unseen: improved estimators for entropy and otherproperties,2013, In Advances in Neural Information Processing Systems
 Adadelta: an adaptive learning rate method,2012, arXiv preprint arXiv:1212
