title,year,conference
 New types of deep neural network learning forspeech recognition and related applications: An overview,2013, In Acoustics
 Dsd: Regularizing deep neural networks with dense-sparse-densetraining flow,2016, arXiv preprint arXiv:1607
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Learning multiple layers of features from tiny images,2009, 2009
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Readingdigits in natural images with unsupervised feature learning,2011, In NIPS workshop on deep learningand unsupervised feature learning
 Proximal algorithms,2014, Foundations and Trends® in Optimization
 Weight normalization: A simple reparameterization to accel-erate training of deep neural networks,2016, In Advances in Neural Information Processing Systems
 Group sparse regu-larization for deep neural networks,2017, Neurocomputing
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Learning structured sparsity indeep neural networks,2016, In Advances in Neural Information Processing Systems
 Understanding neuralnetworks through deep visualization,2015, arXiv preprint arXiv:1506
