title,year,conference
 Deep variational informationbottleneck,2016, CoRR
 Convergence properties of functional estimates for discrete distribu-tions,2001, pp
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Estimating or propagating gradientsthrough stochastic neurons for conditional computation,2013, CoRR
 Learning phrase representations using rnn encoder-decoderfor statistical machine translation,2014, arXiv preprint arXiv:1406
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the Thirteenth International Conference on Artificial Intelligence andStatistics
 Deep residual learning for image recog-nition,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In Proceedings of the 32nd International Conference on MachineLearning
 Adam: A method for stochastic optimization,2014, CoRR
 On information and sufficiency,1951, Annals of Mathematical Statistics
 Gradient-based learning applied todocument recognition,1998, pp
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Learning stochastic feedforward networks,1990, 1990
 Connectionist learning of belief networks,1992, pp
 Estimation of entropy and mutual information,2003, Neural Computation
 Techniques for learningbinary stochastic feedforward neural networks,2014, CoRR
 Masteringthe game of go with deep neural networks and tree search,2016, Nature
 Information bottleneck theory and applications,2003, PhD thesis
 Deep learning and the information bottleneck principle,2015, pp
