title,year,conference
 Deep speech 2: End-to-endspeech recognition in English and Mandarin,2015, arXiv preprint arXiv:1512
 Learning to learn by gradient descent by gradient descent,2016, In Advances inNeural Information Processing Systems
 Learning stochastic recurrent networks,2014, arXiv preprintarXiv:1411
 Variational algorithms for approximate Bayesian inference,2003, University ofLondon United Kingdom
 Weight uncertainty inneural networks,2015, arXiv preprint arXiv:1505
 Bayesian back-propagation,1991, Complex systems
 A recurrent latent variable model for sequential data,2015, In Advances in neural informationprocessing systems
 Variational recurrent auto-encoders,2014, arXiv preprintarXiv:1412
 Dropout as a Bayesian approximation: Representing modeluncertainty in deep learning,2015, arXiv preprint arXiv:1506
 A theoretically grounded application of dropout in recurrentneural networks,2016, In Advances in Neural Information Processing Systems
 Scal-able Bayesian learning of recurrent neural networks for language modeling,2016, arXiv preprintarXiv:1611
 Practical variational inference for neural networks,2011, In Advances in Neural InformationProcessing Systems
 Stochastic backpropagation through mixture density distributions,2016, arXiv preprintarXiv:1607
 Distributed Bayesian learning with stochastic natural-gradient expectation propagation and the posterior server,2015, arXiv preprint arXiv:1512
 Probabilistic backpropagation for scalable learn-ing of Bayesian neural networks,2015, In ICML
 Long short-term memory,1997, Neural computation
 Curiosity-driven exploration in deep reinforcement learning via Bayesian neural networks,2016, arXiv preprintarXiv:1605
 Exploring thelimits of language modeling,2016, arXiv preprint arXiv:1602
 Character-aware neural languagemodels,2015, arXiv preprint arXiv:1508
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Variational dropout and the local reparame-terization trick,2015, In Advances in Neural Information Processing Systems
 Preconditioned stochasticgradient Langevin dynamics for deep neural networks,2015, arXiv preprint arXiv:1512
 Learning to optimize,2016, arXiv preprint arXiv:1606
 Microsoft coco: Common objects in context,2014, In EuropeanConference on Computer Vision
 Optimization of imagedescription metrics using policy gradient methods,2016, arXiv preprint arXiv:1612
 Knowing when to look: Adaptiveattention via a visual sentinel for image captioning,2016, arXiv preprint arXiv:1612
 Probable networks and plausible predictionsa review of practical Bayesian meth-ods for supervised neural networks,1995, Network: Computation in Neural Systems
 Probabilistic line searches for stochastic optimization,2015, InAdvances in Neural Information Processing Systems
 Building a large annotatedcorpus of English: The Penn Treebank,1993, Computational linguistics
 Pointer Sentinel MixtureModels,2016, arXiv preprint arXiv:1609
 Recurrentneural network based language model,2010, In Interspeech
 Recursive bayesian recurrent neural networks for time-series modeling,2010, IEEE Transactions on Neural Networks
 Hierarchical variational models,2016, In Proceedings ofThe 33rd International Conference on Machine Learning
 Two problems with variational expectation maximisationfor time-series models,2011, Bayesian Time series models
 Fast dropout training,2013, In ICML (2)
 Recurrenthighway networks,2016, arXiv preprint arXiv:1607
