title,year,conference
 A briefsurvey of deep reinforcement learning,2017, arXiv preprint arXiv:1708
 Distributed second-order optimization usingKronecker-factored approximations,2017, In ICLR
 Model-free episodic control,2016, arXiv preprintarXiv:1606
 A Kronecker-factored approximate Fisher matrix for convolu-tional layers,2016, In ICML
 Search engine guided non-parametricneural machine translation,2017, arXiv preprint arXiv:1705
 VIME:Variational information maximizing exploration,2016, In Advances in Neural Information ProcessingSystems
 Robust reinforcement learning with relevance vector ma-chines,2016, Robot Learning and Planning (RLP 2016)
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Revisiting the arcade learning environment: Evaluation protocols and openproblems for general agents,2017, arXiv preprint arXiv:1709
 Neural episodic control,2017, arXiv preprintarXiv:1703
 Towards generalizationand simplicity in continuous control,2017, arXiv preprint arXiv:1703
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Scalable trust-regionmethod for deep reinforcement learning using kronecker-factored approximation,2017, arXiv preprintarXiv:1708
