title,year,conference
 Hindsight experience replay,2017, In Advances in NeuralInformation Processing Systems
 Openai gym,2016, arXiv preprint arXiv:1606
 Reinforcement learning from demonstration through shaping,2015, In IJCAI
 Stochastic neural networks for hierarchical rein-forcement learning,2017, arXiv preprint arXiv:1704
 Reverse curriculum generationfor reinforcement learning,2017, arXiv preprint arXiv:1707
 Learning compound multi-step controllers underunknown dynamics,2015, In Intelligent Robots and Systems (IROS)
 Vime:Variational information maximizing exploration,2016, In Advances in Neural Information ProcessingSystems
 Approximately optimal approximate reinforcement learning,2002, InNineteenth International Conference on Machine Learning
 Curriculum learning for motor skills,2012, Advances inArtificial Intelligence
 Hierarchical deepreinforcement learning: Integrating temporal abstraction and intrinsic motivation,2016, nips
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Asynchronous methods for deep reinforcementlearning,2016, In International Conference on Machine Learning
 Variational information maximisation for intrinsi-cally motivated reinforcement learning,2015, In Advances in neural information processing systems
 Curiosity-driven explorationby self-supervised prediction,2017, In ICML
 Robust adversarial reinforce-ment learning,2017, arXiv preprint arXiv:1703
 Data-efficient deep rein-forcement learning for dexterous manipulation,2017, arXiv preprint arXiv:1704
 Incentivizing exploration in reinforcementlearning with deep predictive models,2015, arXiv preprint arXiv:1507
 Intrinsic motivation andautomatic curricula via asymmetric self-play,2017, arXiv preprint arXiv:1703
 Cs234 project final report: Approaches to hierarchical reinforce-ment learning,2017, 2017
 Maximum entropy inversereinforcement learning,2008, In AAAI
