title,year,conference
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Began: Boundary equilibrium generative adversar-ial networks,2017, arXiv preprint arXiv:1703
 Learning probability measures with respect to optimaltransport metrics,2012, In Advances in Neural Information Processing Systems
 Group invariant peano curves,1987, 1987
 Training generative neuralnetworks via maximum mean discrepancy optimization,2015, arXiv preprint arXiv:1505
 Im-proved training of wasserstein gans,2017, arXiv preprint arXiv:1704
 Principal Component Analysis,2002, Wiley Online Library
 Photo-realistic singleimage super-resolution using a generative adversarial network,2016, arXiv preprint arXiv:1609
 Approximation and convergence proper-ties of generative adversarial learning,2017, arXiv preprint arXiv:1705
 Multi-class generativeadversarial networks with the l2 loss function,2016, arXiv preprint arXiv:1611
 f-gan: Training generative neural sam-plers using variational divergence minimization,2016, In Advances in Neural Information ProcessingSystems
 Sharp asymptotic and finite-sample rates of convergence of em-pirical measures in wasserstein distance,2017, arXiv preprint arXiv:1707
